"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","SMALL CLASS NOTATION","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE"
"SP09","4092","","","AAAD","AAAD-A","386","26093","BLACK FEMINIST PERSPECTIVES","Craig,Byron B","27","35",""," 3.304"," 2.645","6.9","59.3","33.3","0.0","0.0","10","0","3","13","8","0","1","0","0","0","0","0","0","2","2","6","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","393","11448","HISTORY OF JAZZ","Baker,David N.","28","38",""," 3.179"," 2.806","9.1","46.4","28.6","21.4","3.6","10","8","3","2","4","3","1","1","4","1","0","0","1","0","5","5","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","398","16343","ADV TPCS IN SOCIAL&HIST AAADS","Williams,Vernon","34","43",""," 2.926"," 2.445","2.6","35.3","32.4","23.5","2.9","11","1","9","2","5","4","2","5","2","1","0","1","0","2","3","4","2","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","398","29627","ADV TPCS IN SOCIAL&HIST AAADS","Bailey,Marlon M","8","13",""," 2.788"," 2.697","33.3","0.0","75.0","25.0","0.0","5","0","0","0","2","3","1","0","2","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","399","16341","ADV TPCS ARTS&HUMANITIES AAADS","Rosa,Iris","21","27",""," 3.095"," 2.716","11.5","47.6","33.3","9.5","0.0","8","3","4","3","2","5","0","1","1","0","0","0","0","2","4","1","0","0","1","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","430","14318","THE CINEMA OF AFRICANA WOMEN","McCluskey,Audrey T.","25","36",""," 2.840"," 2.735","12.9","16.0","60.0","20.0","0.0","12","0","3","1","4","4","7","4","1","0","0","0","0","1","5","5","0","0","1","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","481","15472","RACISM AND THE LAW","Motley,Frank","15","30",""," 3.500"," 3.104","4.2","73.3","13.3","13.3","0.0","15","1","4","6","1","1","0","0","2","0","0","0","0","0","9","6","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","495","11450","INDIV READ IN AFR AMER STUDIES","Martin,Michael T","3","7","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","495","11453","INDIV READ IN AFR AMER STUDIES","Martin,Michael T","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","495","11454","INDIV READ IN AFR AMER STUDIES","Martin,Michael T","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","495","11458","INDIV READ IN AFR AMER STUDIES","Martin,Michael T","4","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","503","11461","INTR AFRC AM&AFRC DIASP PART 2","Berrey,Stephen A.","12","12",""," 3.975"," 3.838","75.0","100.0","0.0","0.0","0.0","0","0","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","580","26101","CONTEMPORARY BLK AMER WRITING","McElroy,Frederick L.","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","669","11462","INDEP PROJ BLACK SOCIAL ISSUES","Martin,Michael T","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","686","16328","GRAD INTERNSHIP AFRO-AMER STDS","Martin,Michael T","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","689","11463","INDEP. PROG. IN BLK LITERATURE","Martin,Michael T","2","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","693","26100","SOC&BHV SCI AFRC AM&AFRC DIASP","Williams,Vernon","3","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","694","13078","THE ARTS IN AFRC AM&AFRC DIASP","McElroy,Frederick L.","4","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","695","11464","MASTER'S THESIS COLLOQUIUM","Selka,Stephen","9","9",""," 3.833"," 3.835","100.0","100.0","0.0","0.0","0.0","0","0","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","697","26961","SPECIAL TOPICS IN AAADS","Calloway-Thomas,Carolyn","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AAAD","AAAD-A","698","11465","FIELD STUDY SEMINAR","Martin,Michael T","6","7",""," 4.000"," 3.830","85.7","100.0","0.0","0.0","0.0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AADM","AADM-Y","412","29563","OPERA MANAGEMENT","Hunt,Christopher","7","7",""," 3.586"," 3.718","85.7","71.4","28.6","0.0","0.0","0","0","2","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AADM","AADM-Y","500","28579","TOPICS IN ARTS ADMINISTRATION","Minetti,Alfredo Ignacio","5","6","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AADM","AADM-Y","505","15426","PROGRAMMNG THE PERFORMING ARTS","Hunt,Christopher","11","12",""," 3.518"," 3.781","36.4","54.5","45.5","0.0","0.0","1","1","1","4","3","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AADM","AADM-Y","515","26152","FINANCIAL MANAGEMENT FOR ARTS","Kase,Teresa M","23","24",""," 3.504"," 3.688","91.7","60.9","26.1","13.0","0.0","1","8","5","1","3","2","1","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AADM","AADM-Y","530","13075","AUDIENCE DEV & MRKTG THE ARTS","Kitzmiller,Greg L.","26","27",""," 3.838"," 3.697","85.2","88.5","11.5","0.0","0.0","1","0","17","6","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AADM","AADM-Y","550","5045","PRACTICUM IN ARTS ADMIN","Rushton,Michael","0","21","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AADM","AADM-Y","564","26153","ECONOMICS & ADMIN OF ARTS ORGS","Rushton,Michael","13","17",""," 3.600"," 3.578","66.7","69.2","30.8","0.0","0.0","4","0","4","5","2","1","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AADM","AADM-Y","626","13076","DESKTOP COMPUTER COMMUNICATION","Payne,Christopher J","0","25","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AADM","AADM-Y","680","26154","READINGS IN ARTS ADMIN","Rushton,Michael","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AADM","AADM-Y","750","5047","INTERNSHIP IN ARTS ADMIN","Rushton,Michael","8","23",""," 4.000"," 3.743","100.0","100.0","0.0","0.0","0.0","15","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","ABEH","ABEH-A","495","12055","ANIMAL BEHAVIOR INTERNSHIP","Demas,Gregory","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","ABEH","ABEH-A","501","5048","SEM INTEG STDY OF ANM BEH","Muehlenbein,Michael P","4","6","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AERO","AERO-A","100","5049","INTRO TO AEROSPACE STUDIES","Ferguson,James S.","59","77",""," 3.169"," 2.730","0.0","47.5","37.3","10.2","0.0","21","2","18","8","5","9","8","3","1","2","0","0","0","3","4","12","1","0","1","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AERO","AERO-A","102","5050","THE AIR FORCE TODAY II","Ferguson,James S.","9","9",""," 3.500"," 3.159","0.0","66.7","33.3","0.0","0.0","0","2","0","4","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AERO","AERO-A","102","5051","THE AIR FORCE TODAY II","Ferguson,James S.","10","11",""," 3.680"," 3.211","0.0","80.0","20.0","0.0","0.0","1","1","2","5","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AERO","AERO-A","202","5054","THE DEV OF AIR POWER II","Golden,John D.","6","7",""," 3.783"," 2.775","0.0","83.3","16.7","0.0","0.0","1","1","3","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AERO","AERO-A","202","5055","THE DEV OF AIR POWER II","Golden,John D.","14","14",""," 3.764"," 2.964","0.0","85.7","7.1","7.1","0.0","0","2","8","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AERO","AERO-A","302","5058","AIR FORCE MGMT & LEADERSHIP II","Boesiger,Darin D.","7","8",""," 3.957"," 2.807","0.0","100.0","0.0","0.0","0.0","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AERO","AERO-A","402","5062","NTL SEC FRC IN CONT AM SOC II","Golden,John D.","7","7",""," 3.957"," 3.151","0.0","100.0","0.0","0.0","0.0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AFRI","AFRI-A","650","14161","INTERDISCIPLINARY RESRCH MTHDS","Grosz-Ngate',Maria","7","7",""," 3.900"," 3.860","14.3","85.7","14.3","0.0","0.0","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AFRI","AFRI-A","651","13797","IND RESEARCH/DIRECTED READINGS","Grosz-Ngate',Maria","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AFRI","AFRI-A","731","14162","SEMINAR ON CONTEMPORARY AFRICA","Julien,Eileen","6","6",""," 3.900"," 3.814","0.0","100.0","0.0","0.0","0.0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AFRI","AFRI-A","732","25814","BIBLIOG OF SUB-SAHARAN AFRICA","Frank Wilson,Marion","12","12",""," 3.850"," 3.838","8.3","100.0","0.0","0.0","0.0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AFRI","AFRI-L","231","25815","AFRICAN CIVILIZATION","Hanson,John Henry","27","31",""," 3.344"," 3.173","0.0","63.0","25.9","7.4","0.0","5","0","7","10","1","4","2","2","0","0","0","0","0","1","2","1","1","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AFRI","AFRI-L","400","29014","TOPICS IN AFRICAN STUDIES","Adu-Amankwah,David","24","28",""," 3.700"," 2.889","0.0","75.0","25.0","0.0","0.0","4","0","9","9","5","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AFRI","AFRI-L","400","29015","TOPICS IN AFRICAN STUDIES","Dlamini,Betty Sibongile","25","31",""," 3.952"," 2.786","0.0","100.0","0.0","0.0","0.0","6","16","5","4","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AFRI","AFRI-L","400","29016","TOPICS IN AFRICAN STUDIES","Yaro,Abdou Salam","23","27",""," 3.726"," 2.788","0.0","82.6","8.7","8.7","0.0","4","8","8","3","2","0","0","1","0","1","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AFRI","AFRI-L","400","29322","TOPICS IN AFRICAN STUDIES","Yaro,Abdou Salam","17","21",""," 3.747"," 2.899","0.0","94.1","0.0","0.0","0.0","5","13","2","1","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AFRI","AFRI-L","400","32114","TOPICS IN AFRICAN STUDIES","Dlamini,Betty Sibongile","43","53",""," 3.800"," 2.894","0.0","95.3","0.0","0.0","0.0","12","26","13","2","0","0","0","0","0","0","0","0","0","2","3","7","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AMID","AMID-D","290","29425","SPEC TOPICS IN INTERIOR DESIGN","Young,Barbara Lynne","12","13",""," 3.083"," 3.124","58.3","41.7","33.3","16.7","8.3","1","0","3","2","2","2","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AMID","AMID-H","100","25847","INTRO TO APPAREL & TEXTILES","Christiansen,Deborah Lynn","185","217",""," 3.143"," 2.980","17.2","35.7","51.4","9.7","1.6","35","2","28","36","30","44","21","8","7","3","1","1","1","3","16","13","0","0","3","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AMID","AMID-H","168","13621","BEGINNING INTERIOR DESIGN","Wu,Jiangmei","3","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AMID","AMID-H","168","5066","BEGINNING INTERIOR DESIGN","Newman,Marleen R","26","34",""," 2.831"," 2.745","17.2","7.7","65.4","26.9","0.0","8","0","0","2","8","6","3","1","4","2","0","0","0","0","3","5","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AMID","AMID-H","191","15667","DESIGN STUDIES:FORM & FUNCTION","Smith,Kennon Michelle","39","45",""," 3.169"," 2.911","20.9","51.3","33.3","5.1","7.7","7","0","11","9","3","8","2","1","1","0","1","0","2","1","4","2","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AMID","AMID-H","203","5067","TEXTILES","Akou,Heather Marie","121","128",""," 3.189"," 2.923","40.8","35.5","52.1","9.9","2.5","7","0","26","17","20","25","18","6","6","0","2","1","0","0","4","3","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AMID","AMID-H","204","14630","APPAREL MFG & QUALITY ANALYSIS","Bomberger,David Rick","49","52",""," 3.351"," 2.983","82.0","59.2","30.6","6.1","4.1","3","0","5","24","6","8","1","3","0","0","0","2","0","0","0","2","0","0","1","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AMID","AMID-H","204","5072","APPAREL MFG & QUALITY ANALYSIS","Bomberger,David Rick","49","53",""," 3.343"," 2.936","91.8","53.1","36.7","10.2","0.0","4","0","5","21","8","8","2","2","2","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AMID","AMID-H","209","5073","APPAREL INDUSTRIES","Shaffer,Janis Lynn","161","175",""," 2.802"," 2.887","18.5","19.9","52.8","22.4","2.5","18","0","4","28","21","37","27","12","17","7","3","1","0","4","7","7","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AMID","AMID-H","217","13081","FASHION DES II: INTERPRETATION","Rowold,Kathleen","36","37",""," 3.208"," 2.912","83.3","36.1","58.3","2.8","0.0","2","0","4","9","7","10","4","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AMID","AMID-H","263","14636","DESIGN METHODS","Mitchell,C. Thomas","39","44",""," 3.303"," 3.183","97.4","33.3","66.7","0.0","0.0","5","0","4","9","7","17","2","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AMID","AMID-H","272","25848","INTERIOR DES II-SPACE DESIGN","Wu,Jiangmei","10","11",""," 3.440"," 3.535","100.0","50.0","50.0","0.0","0.0","1","0","0","5","4","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AMID","AMID-H","272","5075","INTERIOR DES II-SPACE DESIGN","Newman,Marleen R","29","32",""," 3.186"," 3.062","96.6","31.0","69.0","0.0","0.0","3","0","0","9","7","3","10","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AMID","AMID-H","277","25850","MTLS & COMPONENTS OF INT DES","Loalbo,Michael John","39","43",""," 3.105"," 3.183","97.4","33.3","46.2","20.5","0.0","4","0","1","12","12","1","5","4","2","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AMID","AMID-H","303","11999","EXPERIMENTAL APPAREL STRUCTURE","Rowold,Kathleen","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-12-2009"
"SP09","4092","","","AMID","AMID-H","303","14632","EXPERIMENTAL APPAREL STRUCTURE","Christiansen,Deborah Lynn","12","15",""," 3.008"," 2.933","75.0","33.3","41.7","25.0","0.0","3","0","1","3","1","0","4","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AMID","AMID-H","303","5076","EXPERIMENTAL APPAREL STRUCTURE","Christiansen,Deborah Lynn","21","23",""," 2.562"," 2.965","86.4","14.3","38.1","42.9","4.8","2","0","0","3","2","4","2","0","9","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AMID","AMID-H","306","5077","TAILORING","Fette,Margaret Marie","13","14",""," 3.338"," 3.186","64.3","46.2","46.2","7.7","0.0","1","0","2","4","2","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AMID","AMID-H","308","28303","BRAND MANAGEMENT & ADVERTISING","Embry,Mary Christine","58","71",""," 2.981"," 2.992","75.4","17.2","67.2","15.5","0.0","13","0","1","9","11","14","14","5","4","0","0","0","0","0","1","10","0","0","2","0","0","0","0","0","06-12-2009"
"SP09","4092","","","AMID","AMID-H","309","25851","STRATEGIES IN RETAIL PROMOTION","Shaffer,Janis Lynn","27","36",""," 3.322"," 3.100","86.7","44.4","55.6","0.0","0.0","9","0","1","11","4","7","4","0","0","0","0","0","0","0","1","6","0","0","2","0","0","0","0","0","06-12-2009"
