"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","SMALL CLASS NOTATION","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE"
"SU20","4205","4W2","Four Week - Second","AFRI","AFRI-S","501","8577","ELEMENTARY SWAHILI I","Evans,Kathleen","4","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","4W3","Four Week - Third","AFRI","AFRI-S","502","8579","ELEMENTARY SWAHILI II","Evans,Kathleen","4","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W1","Six Week - First","AMST","AMST-A","100","6133","WHAT IS AMERICA?","Halloran,Vivian","98","119",""," 3.539"," 3.176","0","74.5","15.3","5.1","1.0","25","36","25","12","5","9","1","3","2","0","1","0","0","4","4","17","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W2","Six Week - Second","AMST","AMST-A","201","8604","U.S. MOVEMENTS & INSTITUTIONS","Mowatt,Rasul A","22","24",""," 3.364"," 3.216","0","63.6","27.3","0.0","0.0","4","7","5","2","2","4","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","1","Regular Academic Session","ANAT","ANAT-A","800","3828","RESEARCH IN ANATOMY","O'Loughlin,Valerie D","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W2","Six Week - Second","ANTH","ANTH-A","122","15557","INTERPERSONAL COMMUNICATION","Vanderburgh,Dana Scott","17","21",""," 3.218"," 2.993","0","52.9","29.4","11.8","0.0","5","0","4","5","4","1","0","0","2","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W2","Six Week - Second","ANTH","ANTH-A","122","7167","INTERPERSONAL COMMUNICATION","Ale-Ebrahim,Benjamin","21","44",""," 3.576"," 3.013","0","66.7","28.6","4.8","0.0","23","0","10","4","3","0","3","1","0","0","0","0","0","0","2","21","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W1","Six Week - First","ANTH","ANTH-A","208","14475","ANTH:ARTS&EXPRESSIVE BEHAVIOR","Van Alst,Emily Cora","17","18",""," 3.629"," 3.205","0","70.6","23.5","5.9","0.0","1","8","2","2","2","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W2","Six Week - Second","ANTH","ANTH-A","211","7183","ANTH: TOPICS IN THE SCIENCES","Peterson,Ryan Edward","20","35",""," 2.720"," 2.878","0","50.0","5.0","25.0","10.0","17","1","6","3","0","0","1","1","4","0","1","1","0","2","6","9","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W2","Six Week - Second","ANTH","ANTH-A","595","7448","GRADUATE READINGS IN ANTH","Wiley,Andrea S.","3","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W1","Six Week - First","ANTH","ANTH-A","595","7449","GRADUATE READINGS IN ANTH","Wiley,Andrea S.","6","6",""," 4.000"," 3.964","66.7","100.0","0.0","0.0","0.0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W1","Six Week - First","ANTH","ANTH-A","800","3829","RESEARCH","Wiley,Andrea S.","1","7","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W2","Six Week - Second","ANTH","ANTH-A","800","3830","RESEARCH","Wiley,Andrea S.","3","6","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W1","Six Week - First","ANTH","ANTH-B","200","15244","BIOANTHROPOLOGY","Dumouchel,Laurence","24","26",""," 2.833"," 3.304","0","25.0","41.7","25.0","8.3","2","3","3","0","5","2","3","1","2","3","1","0","1","0","1","1","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W1","Six Week - First","ANTH","ANTH-B","200","4873","BIOANTHROPOLOGY","Cullin,Jennifer Michelle","25","25",""," 3.624"," 3.304","0","64.0","32.0","4.0","0.0","0","9","4","3","5","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W1","Six Week - First","ANTH","ANTH-G","901","15221","ADVANCED RESEARCH","Wiley,Andrea S.","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W2","Six Week - Second","ANTH","ANTH-X","490","7465","INDIVIDUAL READINGS IN ANTH","Wiley,Andrea S.","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W2","Six Week - Second","ANTH","ANTH-X","490","7467","INDIVIDUAL READINGS IN ANTH","Wiley,Andrea S.","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W2","Six Week - Second","ARTH","ARTH-A","102","14626","RENAISSANCE THROUGH MODERN ART","Hennessey,Erin Nicole","23","30",""," 3.243"," 3.112","4","52.2","34.8","4.3","0.0","9","5","7","0","3","3","2","1","0","0","0","0","0","2","2","5","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W1","Six Week - First","ARTH","ARTH-A","102","7508","RENAISSANCE THROUGH MODERN ART","Hennessey,Erin Nicole","25","27",""," 3.660"," 3.374","0","80.0","12.0","8.0","0.0","2","6","10","4","0","2","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W1","Six Week - First","ARTH","ARTH-A","206","14656","CLASSICAL ART & ARCHEOLOGY","Blackwell,Nicholas George","19","28",""," 3.147"," 3.208","9.5","31.6","63.2","0.0","5.3","9","0","2","4","4","4","4","0","0","0","0","1","0","0","2","7","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W2","Six Week - Second","ASCS","ASCS-Q","296","14785","COLLEGE TO CAREER II","Nussbaum,Kathleen Ryan","0","22","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","1","Regular Academic Session","ASCS","ASCS-X","373","6849","INTERNSHIP: THRY INTO PRACTICE","Elgoharry,Yasmin M","0","15","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","1","Regular Academic Session","ASCS","ASCS-X","373","6850","INTERNSHIP: THRY INTO PRACTICE","Elgoharry,Yasmin M","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","1","Regular Academic Session","ASCS","ASCS-X","375","8303","FULL-TIME INTERNSHIP","Elgoharry,Yasmin M","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W2","Six Week - Second","AST","AST-A","100","13117","THE SOLAR SYSTEM","Butler,Bobby","27","38",""," 3.226"," 3.104","0","55.6","25.9","11.1","3.7","12","1","11","3","1","6","0","1","0","2","0","1","0","1","3","8","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W2","Six Week - Second","AST","AST-A","100","13118","THE SOLAR SYSTEM","Osborne,Chandler Todd","29","32",""," 3.486"," 3.253","0","65.5","24.1","6.9","3.4","3","6","8","5","3","3","1","0","2","0","0","1","0","0","1","2","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W1","Six Week - First","AST","AST-A","100","8499","THE SOLAR SYSTEM","Kader,Justin Arras","29","30",""," 3.248"," 3.253","0","44.8","41.4","13.8","0.0","1","3","4","6","5","2","5","1","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W1","Six Week - First","AST","AST-A","100","8500","THE SOLAR SYSTEM","McGinnis,Navin Michael","30","30",""," 3.757"," 3.065","0","80.0","16.7","3.3","0.0","0","11","9","4","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W2","Six Week - Second","AST","AST-A","107","7722","THE ART OF ASTRONOMY","Livernois,Alexander Richard","24","35",""," 3.200"," 3.143","0","50.0","33.3","8.3","8.3","11","3","5","4","2","5","1","0","1","1","1","0","1","0","2","9","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W1","Six Week - First","AST","AST-A","107","7743","THE ART OF ASTRONOMY","Agostino,Christopher James","28","32",""," 2.989"," 3.281","0","39.3","32.1","17.9","10.7","4","1","5","5","5","3","1","2","1","2","0","3","0","0","2","2","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W1","Six Week - First","AST","AST-A","890","3835","INTRODUCTION TO RESEARCH","Vesperini,Enrico","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W2","Six Week - Second","AST","AST-A","890","3837","INTRODUCTION TO RESEARCH","Vesperini,Enrico","0","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W1","Six Week - First","AST","AST-A","899","3839","RESEARCH","Vesperini,Enrico","0","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W2","Six Week - Second","AST","AST-A","899","3841","RESEARCH","Vesperini,Enrico","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","1","Regular Academic Session","BIOC","BIOC-B","880","3844","RESEARCH: BIOCHEMISTRY","Bell,Stephen David","0","16","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W2","Six Week - Second","BIOC","BIOC-B","880","6886","RESEARCH: BIOCHEMISTRY","Bell,Stephen David","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","1","Regular Academic Session","BIOC","BIOC-G","901","15225","ADVANCED RESEARCH","Bell,Stephen David","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","8W2","Eight Week - Second","BIOC","BIOC-G","901","15363","ADVANCED RESEARCH","Bell,Stephen David","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W1","Six Week - First","BIOL","BIOL-G","901","15194","ADVANCED RESEARCH","Demas,Gregory","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W2","Six Week - Second","BIOL","BIOL-G","901","15195","ADVANCED RESEARCH","Demas,Gregory","6","6",""," 4.000"," 3.984","100","100.0","0.0","0.0","0.0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W1","Six Week - First","BIOL","BIOL-L","104","8146","INTRODUCTORY BIOLOGY LECTURES","Holdeman,Richard Brewster","30","39",""," 3.157"," 3.160","0","53.3","30.0","3.3","6.7","11","3","10","3","3","3","3","1","0","0","1","1","0","2","5","4","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W1","Six Week - First","BIOL","BIOL-L","211","5883","MOLECULAR BIOLOGY","Qazi,Shefah Alma","92","99",""," 3.440"," 3.387","25.5","53.3","42.4","4.3","0.0","7","5","18","26","15","19","5","2","1","1","0","0","0","0","2","5","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W1","Six Week - First","BIOL","BIOL-L","311","3845","GENETICS","Hanratty,Pamela","66","74",""," 3.429"," 3.414","57.4","56.1","30.3","13.6","0.0","8","10","23","4","4","14","2","4","4","1","0","0","0","0","2","6","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W2","Six Week - Second","BIOL","BIOL-L","318","5352","EVOLUTION","Smith,Adam Ray","45","52",""," 3.064"," 3.405","79.6","35.6","35.6","26.7","2.2","7","2","8","6","6","8","2","7","2","3","1","0","0","0","4","3","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W1","Six Week - First","BIOL","BIOL-L","473","14745","ECOLOGY","Darcy,Tara Lee","29","32",""," 3.203"," 3.311","51.6","44.8","41.4","10.3","3.4","3","2","6","5","2","6","4","0","3","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","8W2","Eight Week - Second","BIOL","BIOL-L","800","7921","L-800 RESEARCH","Demas,Gregory","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W2","Six Week - Second","BIOL","BIOL-M","250","3848","MICROBIOLOGY","Manzella,Michael Paul","39","46",""," 3.497"," 3.374","10","59.0","33.3","7.7","0.0","7","2","16","5","4","8","1","1","1","1","0","0","0","0","1","6","0","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W2","Six Week - Second","BIOL","BIOL-M","315","7059","MICROBIOLOGY LABORATORY","Kulow,Carl","54","65",""," 3.339"," 3.420","47.3","55.6","31.5","9.3","3.7","11","5","12","13","6","7","4","2","2","1","1","1","0","0","0","10","1","0","0","0","0","0","0","0","09-11-2020"
"SU20","4205","6W1","Six Week - First","BIOL","BIOL-M","800","3850","M-800 RESEARCH","Demas,Gregory","2","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","8W2","Eight Week - Second","BIOL","BIOL-M","800","8149","M-800 RESEARCH","Demas,Gregory","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","O81","Online Eight Week - First","BIOL","BIOL-T","571","13396","INTRODUCTORY BIOCHEMISTRY","Khurana,Parul","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","OL2","Online Session 2","BIOL","BIOL-T","577","13326","MOLECULAR GENETICS & GENOMICS","Michaels,Scott Daniel","5","7","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W1","Six Week - First","BIOL","BIOL-X","290","8630","ASURE BIOL SUM RESEARCH LAB","Manzella,Michael Paul","5","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W2","Six Week - Second","BIOL","BIOL-X","290","8631","ASURE BIOL SUM RESEARCH LAB","Murphy,Megan Anne","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
"SU20","4205","6W1","Six Week - First","BIOL","BIOL-X","371","7558","INTERNSHIP IN BIOL INSTRUCTION","Demas,Gregory","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-11-2020"
