"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","SMALL CLASS NOTATION","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE"
"S110","4105SS1","","","AFRI","AFRI-A","651","10382","IND RESEARCH/DIRECTED READINGS","Frank Wilson,Marion","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","AMID","AMID-R","309","10506","STRATEGIES IN RETAIL PROMOTION","Shaffer,Janis Lynn","19","20",""," 3.084"," 2.697","68.4","21.1","63.2","15.8","0.0","1","0","1","3","6","4","2","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","AMID","AMID-R","315","10166","PRINCIPLES-RETAIL MERCHANDISNG","Shaffer,Janis Lynn","16","18",""," 3.219"," 2.706","82.4","43.8","43.8","12.5","0.0","2","0","1","6","2","4","1","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","AMID","AMID-Y","398","13934","INTERNSHIP IN PROF PRACTICE","Bomberger,David Rick","0","29","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","AMST","AMST-A","201","12385","U.S. MOVEMENTS & INSTITUTIONS","Eckelmann,Susan","15","21",""," 3.333"," 2.693","0.0","53.3","33.3","6.7","6.7","6","0","7","1","2","2","1","0","1","0","0","1","0","0","2","3","0","0","1","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","AMST","AMST-G","753","6408","INDEPENDENT STUDY","Ivie,Robert L.","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","ANAT","ANAT-A","800","6415","RESEARCH IN ANATOMY","O'Loughlin,Valerie D","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","ANTH","ANTH-A","105","9041","HUMAN ORIGINS & PREHISTORY","Rollins,Amanda Ann","15","17",""," 3.820"," 2.995","0.0","80.0","20.0","0.0","0.0","2","1","11","0","1","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","ANTH","ANTH-A","211","14374","ANTH: TOPICS IN THE SCIENCES","Kaestle,Frederika Ann","0","15","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","ANTH","ANTH-A","303","9042","EVOLUTION & PREHISTORY","Rollins,Amanda Ann","6","6",""," 3.783"," 3.049","0.0","83.3","16.7","0.0","0.0","0","1","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","ANTH","ANTH-A","408","6418","MUSEUM PRACTICUM","Conrad,Geoffrey W.","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","ANTH","ANTH-A","495","15181","INDIVIDUAL READINGS IN ANTH","Brondizio,Eduardo Sonnewend","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","ANTH","ANTH-A","495","6420","INDIVIDUAL READINGS IN ANTH","Brondizio,Eduardo Sonnewend","3","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","ANTH","ANTH-A","495","8929","INDIVIDUAL READINGS IN ANTH","Brondizio,Eduardo Sonnewend","2","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","ANTH","ANTH-A","800","6424","RESEARCH","Brondizio,Eduardo Sonnewend","0","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","ANTH","ANTH-A","800","9045","RESEARCH","Brondizio,Eduardo Sonnewend","0","9","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","ANTH","ANTH-B","200","8883","BIOANTHROPOLOGY","Foley,Allison Jane","32","33",""," 2.969"," 2.819","9.4","34.4","40.6","18.8","0.0","3","6","2","3","5","5","3","2","3","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","ANTH","ANTH-B","400","12704","UNDERGRADUATE SEMINAR","Kaestle,Frederika Ann","0","16","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","ANTH","ANTH-G","599","14866","THESIS RESEARCH","Brondizio,Eduardo Sonnewend","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","ANTH","ANTH-P","405","13584","FIELD WORK IN ARCHAEOLOGY","Alt,Susan M","10","10",""," 3.870"," 3.377","90.0","90.0","10.0","0.0","0.0","0","2","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","ANTH","ANTH-P","405","9046","FIELD WORK IN ARCHAEOLOGY","Scheiber,Laura Lee","12","12",""," 4.000"," 3.376","75.0","100.0","0.0","0.0","0.0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","ASCS","ASCS-Q","398","15914","INTERNSHIP: THRY INTO PRACTICE","Kreitl,Bethany Joy","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","ASCS","ASCS-Q","398","8830","INTERNSHIP: THRY INTO PRACTICE","Kreitl,Bethany Joy","0","85","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","ASCS","ASCS-W","499","8831","WORK ASSIGNMENT","Kreitl,Bethany Joy","0","89","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","AST","AST-A ","100","6427","THE SOLAR SYSTEM","Maxwell,James Edward","31","39",""," 3.113"," 2.734","0.0","32.3","48.4","16.1","0.0","9","6","4","0","6","6","3","2","3","0","0","0","0","1","1","6","0","0","1","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","AST","AST-A ","100","6428","THE SOLAR SYSTEM","Hirschauer,Alec Seth","19","21",""," 3.053"," 2.784","0.0","47.4","21.1","26.3","0.0","3","2","7","0","1","2","1","2","1","2","0","0","0","1","0","2","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","AST","AST-A ","100","6429","THE SOLAR SYSTEM","Mason,Justin Ray","26","31",""," 2.954"," 2.854","0.0","26.9","53.8","15.4","0.0","6","0","3","4","0","10","4","4","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","AST","AST-A ","105","6431","STARS AND GALAXIES","Maxwell,Aubrie Anna","31","42",""," 3.071"," 2.836","0.0","38.7","41.9","12.9","6.5","11","2","4","6","2","6","5","3","1","0","1","0","1","0","2","6","1","0","2","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","AST","AST-A ","105","6432","STARS AND GALAXIES","Parker,Angela","23","27",""," 2.296"," 3.044","0.0","30.4","21.7","17.4","13.0","8","1","2","4","1","3","1","1","2","1","1","1","1","4","2","2","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","AST","AST-A ","390","6434","READING COURSE","Mufson,Stuart Lee","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","AST","AST-A ","890","6438","INTRODUCTION TO RESEARCH","Mufson,Stuart Lee","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","AST","AST-A ","899","6442","RESEARCH","Mufson,Stuart Lee","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","BIOC","BIOC-B","580","6446","INTRO TO BIOCHEMICAL RESEARCH","","3","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","BIOC","BIOC-B","880","6448","RESEARCH: BIOCHEMISTRY","Bauer,Carl E.","0","35","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","BIOL","BIOL-B","364","9040","SUMMER FLOWERING PLANTS","Knox,Eric","17","21",""," 2.865"," 3.031","80.0","29.4","29.4","41.2","0.0","4","3","2","0","1","3","1","1","4","2","0","0","0","0","3","1","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BIOL","BIOL-L","111","6451","EVOLUTION AND DIVERSITY","Cotten,Clara Ann","26","36",""," 2.896"," 2.917","24.1","38.5","30.8","19.2","3.8","12","3","7","0","0","8","0","2","2","1","0","1","0","2","3","7","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BIOL","BIOL-L","112","10222","BIOLOGICAL MECHANISMS","Hengeveld,Susan E.","51","58",""," 3.173"," 3.163","26.4","47.1","33.3","13.7","3.9","8","3","15","6","5","9","3","2","3","2","0","2","0","1","1","5","1","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BIOL","BIOL-L","211","13727","MOLECULAR BIOLOGY","Burns,Anne Claire","58","65",""," 2.966"," 3.107","44.4","34.5","39.7","20.7","3.4","8","0","11","9","6","9","8","5","2","5","1","1","0","1","5","2","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BIOL","BIOL-L","311","6452","GENETICS","Hanratty,Pamela","80","86",""," 3.449"," 3.163","69.5","62.5","25.0","7.5","3.8","7","11","35","4","7","13","0","1","5","0","0","2","1","1","2","4","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BIOL","BIOL-L","376","10135","BIOLOGY OF BIRDS","Hengeveld,James David","23","23",""," 3.296"," 3.237","82.6","52.2","34.8","8.7","4.3","0","0","9","3","2","3","3","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BIOL","BIOL-L","465","10137","ADVANCED FIELD BIOLOGY","Montgomery,Ben","12","14",""," 3.258"," 2.983","91.7","41.7","50.0","8.3","0.0","2","0","1","4","1","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BIOL","BIOL-L","490","6453","INDIVIDUAL STUDY","Innes,Roger William","12","12",""," 3.975"," 3.407","75.0","100.0","0.0","0.0","0.0","0","1","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BIOL","BIOL-L","499","6456","INTERNSHIP IN BIOL INSTRUCTION","Innes,Roger William","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","BIOL","BIOL-L","500","6458","INDEPENDENT STUDY","Innes,Roger William","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","BIOL","BIOL-L","800","6460","L-800 RESEARCH","Innes,Roger William","5","17","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","BIOL","BIOL-M","800","6466","M-800 RESEARCH","Innes,Roger William","1","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","BUKD","BUKD-Q","723","14131","GLOBAL ORGANIZATION BEHAVIOR","Bridenstine,Mark Roy","0","14","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","BUKD","BUKD-Q","793","14135","GLOBAL MARKETING STRATEGY","Bridenstine,Mark Roy","0","18","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","BUS","BUS-A ","100","9888","BASIC ACCOUNTING SKILLS","Owen,Sandra H","47","56",""," 2.679"," 2.973","15.1","31.9","23.4","29.8","8.5","12","4","6","5","4","3","4","6","8","0","2","2","0","3","6","3","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-A ","200","6469","FOUNDATIONS OF ACCOUNTING","Schrimper,Richard J.","40","47",""," 3.168"," 3.026","0.0","27.5","62.5","10.0","0.0","7","3","6","2","6","14","5","1","2","1","0","0","0","0","1","5","1","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-A ","201","6470","INTRO TO FINANCIAL ACCOUNTING","Vo,Patrick","24","27",""," 3.067"," 3.333","53.8","41.7","25.0","29.2","4.2","3","2","7","1","0","5","1","4","2","1","1","0","0","0","2","1","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-A ","201","6471","INTRO TO FINANCIAL ACCOUNTING","Laydon,Betsy Ann","24","26",""," 2.488"," 3.072","50.0","25.0","29.2","29.2","4.2","5","1","3","2","1","4","2","3","2","2","1","0","0","3","0","2","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-A ","201","6472","INTRO TO FINANCIAL ACCOUNTING","Vo,Patrick","23","25",""," 2.491"," 3.090","41.7","17.4","30.4","39.1","8.7","3","1","2","1","2","5","0","1","6","2","1","1","0","1","1","1","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-A ","202","12349","INTRO TO MANAGERIAL ACCOUNTING","Sooy,Matthew Thomas","34","37",""," 2.900"," 3.108","71.4","26.5","44.1","29.4","0.0","3","1","1","7","2","5","8","6","3","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-A ","202","6474","INTRO TO MANAGERIAL ACCOUNTING","Sooy,Matthew Thomas","32","36",""," 2.853"," 3.223","84.4","21.9","46.9","25.0","6.3","4","1","2","4","6","4","5","4","4","0","1","0","1","0","0","4","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-A ","310","9318","MGMT DECISIONS & FINANCL RPTG","Glass,Kathrine","35","40",""," 2.600"," 3.223","92.1","20.0","40.0","22.9","14.3","6","0","5","2","3","9","2","2","6","0","1","2","2","1","3","2","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-A ","311","10315","INTERMEDIATE ACCOUNTING I","Erickson,Devon K","33","41",""," 2.812"," 3.489","86.1","24.2","42.4","27.3","6.1","8","1","2","5","4","8","2","2","5","2","0","1","1","0","3","5","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-A ","311","10869","INTERMEDIATE ACCOUNTING I","Astill,Andrea","25","31",""," 2.664"," 3.382","96.4","20.0","44.0","20.0","12.0","7","1","3","1","5","2","4","2","3","0","1","1","1","1","2","3","1","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-A ","311","6476","INTERMEDIATE ACCOUNTING I","Astill,Andrea","29","40",""," 2.803"," 3.423","97.1","24.1","41.4","24.1","10.3","11","0","5","2","3","3","6","7","0","0","1","0","2","0","6","5","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-A ","325","12353","COST ACCOUNTING","Jensen,Anna Kristin","25","30",""," 2.876"," 3.352","85.2","28.0","52.0","8.0","12.0","5","0","3","4","2","6","5","0","2","0","1","1","1","0","2","3","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-A ","325","14834","COST ACCOUNTING","Jensen,Anna Kristin","22","25",""," 3.336"," 3.321","95.7","50.0","36.4","13.6","0.0","3","1","4","6","1","7","0","3","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-A ","327","10623","TAX ANALYSIS","Owen,Sandra H","15","17",""," 2.787"," 3.098","100.0","26.7","46.7","20.0","0.0","3","0","2","2","1","4","2","1","0","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-A ","329","10435","TAXES AND DECISION MAKING","Owen,Sandra H","24","33",""," 3.554"," 3.443","95.8","66.7","20.8","12.5","0.0","9","1","11","4","3","2","0","2","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-A ","329","12351","TAXES AND DECISION MAKING","Hite,Peggy A.","27","33",""," 2.900"," 3.399","90.6","18.5","55.6","22.2","3.7","6","0","3","2","5","7","3","2","3","1","0","1","0","0","5","1","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-A ","329","6479","TAXES AND DECISION MAKING","Hite,Peggy A.","23","25",""," 3.004"," 3.429","100.0","30.4","43.5","26.1","0.0","2","0","1","6","3","3","4","4","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-F ","303","6489","INTERMEDIATE INVESTMENTS","Kim,Daniel Sungyeon","36","43",""," 3.033"," 3.330","100.0","38.9","33.3","25.0","2.8","7","1","7","6","3","6","3","3","3","3","0","1","0","0","4","3","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-F ","305","12354","INTERMEDIATE CORPORATE FINANCE","Huang,Peggy","24","26",""," 3.213"," 3.281","100.0","41.7","41.7","16.7","0.0","2","0","4","6","3","4","3","3","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","07-16-2010"
"S110","4105SS1","","","BUS","BUS-F ","370","6490","I-CORE - FINANCE COMPONENT","Greiner,Daniel Joseph","0","117","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
"S110","4105SS1","","","BUS","BUS-F ","370","6491","I-CORE - FINANCE COMPONENT","Greiner,Daniel Joseph","0","110","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-16-2010"
