"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","SMALL CLASS NOTATION","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE"
"SP10","4102","","","AAAD","AAAD-A","249","34063","AFRICAN AMERICAN AUTOBIOGRAPHY","Drieling,Claudia","10","11",""," 3.310"," 2.790","9.1","40.0","60.0","0.0","0.0","1","0","1","3","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","265","11017","MODRN SPORTS & AFRO-AMER EXPER","Sailes,Gary A.","168","179",""," 3.586"," 3.054","1.2","66.7","28.6","4.2","0.6","11","11","70","31","17","28","3","4","2","1","0","0","1","0","2","9","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","277","16619","IMGS BLACKS FILMS: 1903-1950'S","Wall,David Clifford","27","38",""," 3.200"," 2.797","3.1","51.9","37.0","0.0","3.7","13","0","7","7","7","1","2","0","0","0","0","1","0","2","4","6","1","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","295","16464","SURVEY OF HIP HOP","Orejuela,Fernando","76","94",""," 3.026"," 3.108","3.8","32.9","46.1","15.8","1.3","21","1","7","17","18","11","6","5","6","1","1","0","0","3","1","14","1","0","2","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","298","31084","SPEC TPCS SOC&HIST FOR AAADS","Seigel,Micol","11","12",""," 3.909"," 3.494","0.0","90.9","9.1","0.0","0.0","1","0","9","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","304","30818","BLACK PARIS","Julien,Eileen","1","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","330","29420","AFRICAN AMERICAN CINEMATIC EXP","Wall,David Clifford","29","35",""," 3.179"," 2.558","24.2","48.3","44.8","3.4","0.0","7","0","4","10","3","1","9","0","1","0","0","0","0","1","4","2","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","352","29418","AFRI AM ART II:AFRI AM ARTISTS","Wolfskill,Phoebe","8","8",""," 2.513"," 2.721","62.5","25.0","50.0","0.0","12.5","1","0","0","2","0","2","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","356","11037","AFRICAN-AMERICAN HISTORY II","Assensoh,Akwasi B.","65","67",""," 3.468"," 2.938","6.1","38.5","61.5","0.0","0.0","2","0","16","9","27","13","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","380","15100","CONTEMP BLACK AMER WRITING","McElroy,Frederick L.","27","33",""," 3.359"," 2.872","14.8","51.9","40.7","3.7","0.0","7","0","5","9","8","2","1","1","0","0","0","0","0","1","0","6","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","392","29959","AFRICAN AMERICAN FOLKLORE","Horton-Stallings,Lamonda","8","12",""," 3.213"," 2.726","27.3","50.0","37.5","0.0","12.5","4","1","1","2","0","3","0","0","0","0","1","0","0","0","2","1","1","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","393","11018","HISTORY OF JAZZ","Baker,David N.","38","44",""," 3.842"," 3.024","4.9","84.2","15.8","0.0","0.0","6","0","32","0","0","6","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","398","33731","ADV TPCS IN SOCIAL&HIST AAADS","Williams,Vernon","26","33",""," 2.992"," 2.765","13.3","53.8","23.1","7.7","3.8","10","0","10","4","2","2","2","0","2","0","0","1","0","3","3","3","0","0","1","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","399","14579","ADV TPCS ARTS&HUMANITIES AAADS","Rosa,Iris","23","37",""," 3.391"," 2.752","15.4","60.9","26.1","8.7","0.0","15","6","5","3","4","0","2","1","1","0","0","0","0","1","2","11","0","0","1","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","400","34057","TOPICS IN AFRICAN AMER STUDIES","Martin,Michael T","10","13",""," 2.800"," 2.509","8.3","20.0","60.0","10.0","0.0","4","0","0","2","2","3","1","1","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","430","13406","THE CINEMA OF AFRICANA WOMEN","McCluskey,Audrey T.","30","46",""," 3.020"," 2.782","8.6","20.0","60.0","20.0","0.0","16","0","4","2","5","8","5","4","2","0","0","0","0","0","5","11","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","480","29960","THE BLACK NOVEL","Horton-Stallings,Lamonda","7","10",""," 3.629"," 2.980","22.2","71.4","28.6","0.0","0.0","3","0","2","3","1","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","481","13975","RACISM AND THE LAW","Motley,Frank","14","28",""," 3.171"," 2.815","13.6","35.7","50.0","14.3","0.0","14","3","1","1","2","0","5","2","0","0","0","0","0","0","8","6","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","495","11020","INDIV READ IN AFR AMER STUDIES","Grim,Valerie","2","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","495","11023","INDIV READ IN AFR AMER STUDIES","Grim,Valerie","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","495","11028","INDIV READ IN AFR AMER STUDIES","Grim,Valerie","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","557","29417","RACE&POLITICS-AFRICAN DIASPORA","Stanfield,John H.","0","10","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","580","15098","CONTEMPORARY BLK AMER WRITING","McElroy,Frederick L.","5","7","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","590","34058","SPECIAL TOPICS AFRO-AMER STDS","Martin,Michael T","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","591","29419","BLACK INTELLECTUAL TRADITIONS","McElroy,Frederick L.","7","8",""," 4.000"," 3.760","62.5","100.0","0.0","0.0","0.0","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","669","11032","INDEP PROJ BLACK SOCIAL ISSUES","Grim,Valerie","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","680","29961","THE BLACK NOVEL","Horton-Stallings,Lamonda","3","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","689","11033","INDEP. PROG. IN BLK LITERATURE","Grim,Valerie","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","697","29413","SPECIAL TOPICS IN AAADS","Burnim,Mellonee Victoria","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","697","31489","SPECIAL TOPICS IN AAADS","Grim,Valerie","2","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AAAD","AAAD-A","698","11035","FIELD STUDY SEMINAR","Grim,Valerie","4","7","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AAAD","AAAD-G","599","31153","THESIS RESEARCH","Grim,Valerie","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AADM","AADM-Y","412","16424","OPERA MANAGEMENT","Hunt,Christopher","13","14",""," 3.638"," 3.730","0.0","61.5","38.5","0.0","0.0","1","0","4","4","5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AADM","AADM-Y","500","26657","TOPICS IN ARTS ADMINISTRATION","Payne,Christopher J","8","9",""," 4.000"," 3.692","75.0","100.0","0.0","0.0","0.0","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AADM","AADM-Y","505","13937","PROGRAMMNG THE PERFORMING ARTS","Hunt,Christopher","11","14",""," 3.627"," 3.655","9.1","81.8","18.2","0.0","0.0","3","0","0","9","2","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AADM","AADM-Y","515","15131","FINANCIAL MANAGEMENT FOR ARTS","Kase,Teresa M","20","21",""," 3.020"," 3.599","80.0","50.0","25.0","15.0","0.0","3","3","5","2","1","3","1","1","1","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AADM","AADM-Y","530","12535","AUDIENCE DEV & MRKTG THE ARTS","Sargeant,Yue","17","18",""," 3.494"," 3.588","94.4","58.8","35.3","5.9","0.0","1","4","2","4","3","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AADM","AADM-Y","550","5021","PRACTICUM IN ARTS ADMIN","Rushton,Michael","0","19","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AADM","AADM-Y","680","15133","READINGS IN ARTS ADMIN","Rushton,Michael","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AADM","AADM-Y","690","5022","INDPT STUDY IN ARTS ADMIN","Rushton,Michael","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AADM","AADM-Y","750","5023","INTERNSHIP IN ARTS ADMIN","Rushton,Michael","15","19",""," 4.000"," 3.738","100.0","100.0","0.0","0.0","0.0","4","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AAST","AAST-A","300","29654","TPCS IN ASIAN AMERICAN STUDIES","Ona,Fernando F","3","10","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AAST","AAST-A","300","30920","TPCS IN ASIAN AMERICAN STUDIES","Inouye,Karen M","4","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AAST","AAST-A","300","34417","TPCS IN ASIAN AMERICAN STUDIES","Ona,Fernando F","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","ABEH","ABEH-A","495","11567","ANIMAL BEHAVIOR INTERNSHIP","Demas,Gregory","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","ABEH","ABEH-A","501","5024","SEM INTEG STDY OF ANM BEH","Hurley,Laura M.","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AERO","AERO-A","100","5025","INTRO TO AEROSPACE STUDIES","Ferguson,James S.","50","69",""," 3.308"," 2.538","0.0","62.0","26.0","2.0","2.0","23","14","11","6","6","5","2","1","0","0","0","0","1","4","6","13","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AERO","AERO-A","102","5026","THE AIR FORCE TODAY II","Boesiger,Darin D.","9","9",""," 3.900"," 3.389","0.0","100.0","0.0","0.0","0.0","0","5","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AERO","AERO-A","102","5027","THE AIR FORCE TODAY II","Boesiger,Darin D.","13","17",""," 3.454"," 2.858","0.0","84.6","7.7","0.0","0.0","5","2","2","7","0","1","0","0","0","0","0","0","0","1","2","2","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AERO","AERO-A","202","5030","THE DEV OF AIR POWER II","Ferguson,James S.","6","9",""," 3.833"," 3.180","0.0","83.3","16.7","0.0","0.0","3","2","2","1","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AERO","AERO-A","202","5031","THE DEV OF AIR POWER II","Ferguson,James S.","16","18",""," 3.963"," 3.033","0.0","100.0","0.0","0.0","0.0","2","9","5","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AERO","AERO-A","302","5034","AIR FORCE MGMT & LEADERSHIP II","Boesiger,Darin D.","10","10",""," 4.000"," 3.325","0.0","100.0","0.0","0.0","0.0","0","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AERO","AERO-A","402","5038","NTL SEC FRC IN CONT AM SOC II","Golden,John D.","9","9",""," 3.900"," 3.029","0.0","100.0","0.0","0.0","0.0","0","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AFRI","AFRI-A","650","13321","INTERDISCIPLINARY RESRCH MTHDS","Grosz-Ngate',Maria","5","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AFRI","AFRI-A","651","13083","IND RESEARCH/DIRECTED READINGS","Grosz-Ngate',Maria","2","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2010"
"SP10","4102","","","AFRI","AFRI-A","731","13322","SEMINAR ON CONTEMPORARY AFRICA","Stone,Ruth Marie","7","9",""," 3.871"," 3.786","28.6","100.0","0.0","0.0","0.0","2","0","4","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AFRI","AFRI-A","732","14907","BIBLIOG OF SUB-SAHARAN AFRICA","Frank Wilson,Marion","15","17",""," 3.740"," 3.816","26.7","80.0","20.0","0.0","0.0","2","2","6","4","1","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AFRI","AFRI-L","100","30451","TOPICS IN AFRI SOCIETY&CULTURE","Dlamini,Betty Sibongile","45","53",""," 3.769"," 2.952","0.0","95.6","0.0","0.0","0.0","10","20","15","8","0","0","0","0","0","0","0","0","0","2","1","7","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AFRI","AFRI-L","100","30453","TOPICS IN AFRI SOCIETY&CULTURE","Yaro,Abdou Salam","49","64",""," 3.582"," 2.926","0.0","71.4","24.5","4.1","0.0","15","1","17","17","5","4","3","1","0","1","0","0","0","0","1","13","0","0","1","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AFRI","AFRI-L","100","30454","TOPICS IN AFRI SOCIETY&CULTURE","Dlamini,Betty Sibongile","50","64",""," 3.642"," 2.895","0.0","90.0","0.0","2.0","2.0","17","26","17","2","0","0","0","0","0","1","0","1","0","3","1","13","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AFRI","AFRI-L","100","31631","TOPICS IN AFRI SOCIETY&CULTURE","Yaro,Abdou Salam","41","49",""," 3.237"," 2.647","0.0","70.7","9.8","9.8","0.0","12","1","14","14","2","1","1","2","2","0","0","0","0","4","1","7","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AFRI","AFRI-L","100","31703","TOPICS IN AFRI SOCIETY&CULTURE","Lekoba,Sindisiwe Sindy Lorraine","16","24",""," 3.906"," 2.560","0.0","100.0","0.0","0.0","0.0","8","6","5","5","0","0","0","0","0","0","0","0","0","0","2","3","3","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AFRI","AFRI-L","202","29551","OCCULTISM IN AFRICA","Adu-Amankwah,David","58","78",""," 3.741"," 2.808","0.0","79.3","20.7","0.0","0.0","20","0","38","8","2","6","4","0","0","0","0","0","0","0","4","12","4","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AFRI","AFRI-L","210","29014","POPULAR AKAN ORAL ART FORMS","Adu-Amankwah,David","16","22",""," 3.775"," 3.054","0.0","81.3","18.8","0.0","0.0","6","0","10","3","1","2","0","0","0","0","0","0","0","0","1","2","1","0","2","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AMID","AMID-D","168","5041","BEGINNING INTERIOR DESIGN","(Lipsick)-Newman,Marleen Rae","20","31",""," 3.670"," 2.968","20.0","70.0","30.0","0.0","0.0","11","3","5","6","4","2","0","0","0","0","0","0","0","0","5","6","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AMID","AMID-D","191","29046","DESIGN STUDIES:FORM & FUNCTION","Mitchell,Claire","22","26",""," 3.423"," 3.004","34.8","77.3","9.1","4.5","9.1","4","0","10","7","0","1","1","1","0","0","0","0","2","0","1","3","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AMID","AMID-D","191","29047","DESIGN STUDIES:FORM & FUNCTION","Wu,Jiangmei","9","13",""," 3.722"," 3.089","54.5","88.9","11.1","0.0","0.0","4","0","2","6","1","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AMID","AMID-D","263","13548","DESIGN METHODS","Mitchell,C. Thomas","36","37",""," 3.417"," 3.205","97.2","41.7","58.3","0.0","0.0","1","0","2","13","14","6","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AMID","AMID-D","272","5049","INTERIOR DES II-SPACE DESIGN","(Lipsick)-Newman,Marleen Rae","36","36",""," 3.772"," 3.205","97.2","83.3","13.9","2.8","0.0","0","1","20","9","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AMID","AMID-D","277","14930","MTLS & COMPONENTS OF INT DES","Loalbo,Michael John","36","36",""," 3.142"," 3.205","97.2","27.8","63.9","5.6","2.8","0","0","2","8","10","7","6","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AMID","AMID-D","290","26726","SPEC TOPICS IN INTERIOR DESIGN","Young,Barbara Lynne","15","20",""," 3.507"," 3.130","57.9","80.0","6.7","13.3","0.0","5","0","4","8","0","1","0","1","0","1","0","0","0","0","4","1","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AMID","AMID-D","336","15818","LIGHTING INTERIOR SPACE 2","Shakespeare,Marie D","34","35",""," 3.135"," 3.174","100.0","47.1","32.4","17.6","0.0","2","0","8","8","2","4","5","3","3","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","06-11-2010"
"SP10","4102","","","AMID","AMID-D","374","5053","INTERIOR DES IV-THE WORKPLACE","Young,Barbara Lynne","34","34",""," 3.100"," 3.174","100.0","26.5","61.8","8.8","2.9","0","0","2","7","7","10","4","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2010"
