"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","SMALL CLASS NOTATION","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","264","4845","HIST SPORT&AFRO-AMERICAN EXPER","Sailes,Gary A.","64","73",""," 3.022"," 2.724","0","28.1","51.6","15.6","4.7","9","1","7","10","9","15","9","7","3","0","2","0","1","0","6","3","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","8W2","Eight Week - Second","AAAD","AAAD-A","275","38165","BLACK DIASPORA LANG & IDENTITY","Smith,Candis D","7","9",""," 3.429"," 2.873","0","85.7","0.0","0.0","0.0","3","2","4","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","290","33025","SOCIOCLTRL PERSP-AFR AMER MUS","Cohen,Judah M","26","33",""," 3.277"," 2.932","7.4","53.8","26.9","19.2","0.0","7","0","5","9","1","5","1","3","2","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","295","7342","SURVEY OF HIP HOP","Orejuela,Fernando","82","94",""," 2.906"," 3.035","0","26.8","41.5","26.8","4.9","12","6","11","5","10","14","10","9","10","3","0","4","0","0","8","4","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","297","11363","POPULAR MUSIC OF BLACK AMERICA","Cooper,Tyron","32","37",""," 3.641"," 3.098","5.9","68.8","31.3","0.0","0.0","5","10","3","9","5","4","1","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","337","10659","SOUL REVUE ADV STU PRACT","Strong Jr,James Augustas","6","6",""," 4.000"," 3.470","0","100.0","0.0","0.0","0.0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","338","11916","AF AM DANCE CO ADV STDIES PRAC","Berry Jr,Stafford C","9","14",""," 3.900"," 2.879","14.3","100.0","0.0","0.0","0.0","5","0","6","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","3","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","339","10660","AACE ADV STU AND PRACT","Wise,Raymond","8","16",""," 3.875"," 3.195","7.1","87.5","12.5","0.0","0.0","8","2","5","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","6","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","350","36279","BLACK ATLANTIC","Rodriguez,Judith","8","10",""," 2.425"," 2.066","0","25.0","37.5","12.5","12.5","3","1","1","0","0","2","1","0","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","355","4222","AFRICAN-AMERICAN HISTORY I","Grim,Valerie","33","43",""," 2.812"," 2.891","2.4","24.2","42.4","30.3","0.0","11","1","2","5","4","3","7","5","4","1","0","0","0","1","7","1","2","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","379","4223","EARLY BLACK AMERICAN WRITING","Amoah-Ramey,Nana Abena Dansowaa","22","27",""," 2.600"," 2.868","11.5","22.7","45.5","18.2","4.5","7","0","3","2","1","4","5","1","1","2","1","0","0","2","4","1","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","380","14373","CONTEMP BLACK AMER WRITING","Amoah-Ramey,Nana Abena Dansowaa","24","26",""," 3.454"," 3.287","4","66.7","25.0","4.2","4.2","2","3","10","3","1","1","4","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","386","36411","BLACK FEMINIST PERSPECTIVES","Myers,Amrita","5","6","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","387","10088","BLACK MIGRATION","Smith,Candis D","20","23",""," 1.955"," 2.481","10","5.0","30.0","25.0","25.0","6","0","0","1","3","2","1","2","3","0","4","1","0","3","0","3","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","427","30880","CROSS-CULTURAL COMMUNICATION","Calloway-Thomas,Carolyn","7","7",""," 3.400"," 3.101","14.3","57.1","42.9","0.0","0.0","0","0","3","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","493","4224","SENIOR SEMINAR IN AAADS","Calloway-Thomas,Carolyn","3","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","556","9250","RACE&CULTURE-AFRICAN DIASPORA","Calloway-Thomas,Carolyn","8","8",""," 4.000"," 3.839","62.5","100.0","0.0","0.0","0.0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","557","31059","RACE&POLITICS-AFRICAN DIASPORA","Grim,Valerie","10","12",""," 4.000"," 3.790","63.6","100.0","0.0","0.0","0.0","2","0","10","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","579","5796","EARLY BLACK AMERICAN WRITING","Amoah-Ramey,Nana Abena Dansowaa","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","669","4226","INDEP PROJ BLACK SOCIAL ISSUES","Calloway-Thomas,Carolyn","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","697","38228","SPECIAL TOPICS IN AAADS","Myers,Amrita","2","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","698","4229","FIELD STUDY SEMINAR","Calloway-Thomas,Carolyn","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","799","7125","STUDY&RESEARCH ABROAD IN AAADS","Calloway-Thomas,Carolyn","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-A","899","7038","PHD DISSERTATION RESEARCH","Calloway-Thomas,Carolyn","0","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAAD","AAAD-G","901","7039","ADVANCED RESEARCH","Calloway-Thomas,Carolyn","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AADM","AADM-Y","500","12089","TOPICS IN ARTS ADMINISTRATION","Lewis,Frank","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AADM","AADM-Y","500","14275","TOPICS IN ARTS ADMINISTRATION","Starnes,Adrian Rogers","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AADM","AADM-Y","502","9259","INTRO ARTS ADMIN & ORG BEHVIOR","Kuhar,Ursula Maria","41","42",""," 3.751"," 3.660","54.8","82.9","12.2","4.9","0.0","1","10","15","9","4","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AADM","AADM-Y","505","34274","PROGRAMMNG THE PERFORMING ARTS","Herzig,Monika Gm","10","13",""," 3.670"," 3.683","40","80.0","10.0","10.0","0.0","3","3","3","2","1","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AADM","AADM-Y","511","4008","PERFORMING ARTS CENTER MGMT","Booher,Douglas D","24","28",""," 3.896"," 3.626","65.4","95.8","4.2","0.0","0.0","4","1","16","6","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","8W2","Eight Week - Second","AADM","AADM-Y","515","10388","FINANCIAL MANAGEMENT FOR ARTS","Woronkowicz,Joanna","35","38",""," 3.700"," 3.726","68.6","77.1","20.0","2.9","0.0","3","12","7","8","4","1","2","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AADM","AADM-Y","525","5650","MUSEUM MANAGEMENT","Lewis,Frank","21","22",""," 3.648"," 3.601","81.8","61.9","38.1","0.0","0.0","1","3","4","6","8","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AADM","AADM-Y","550","1002","PRACTICUM IN ARTS ADMIN","Starnes,Megan R","0","38","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AADM","AADM-Y","550","13788","PRACTICUM IN ARTS ADMIN","Starnes,Megan R","0","16","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AADM","AADM-Y","559","37123","PUBLIC POLICY AND THE ARTS","Gahl-Mills,Karen","16","18",""," 3.688"," 3.595","64.7","75.0","18.8","6.3","0.0","2","4","7","1","1","2","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AADM","AADM-Y","562","13789","LEGAL ISSUES IN THE ARTS","Rushton,Michael","32","33",""," 3.853"," 3.743","81.8","93.8","6.3","0.0","0.0","1","0","19","11","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","8W1","Eight Week - First","AADM","AADM-Y","650","1003","SEMINAR IN ARTS ADMINISTRATION","Gahl-Mills,Karen","26","26",""," 3.923"," 3.759","92.3","92.3","7.7","0.0","0.0","0","7","15","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AADM","AADM-Y","750","1006","INTERNSHIP IN ARTS ADMIN","Redman,Miranda Darlene","3","6","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAST","AAST-A","101","6783","INTR TO ASIAN AMERICAN STUDIES","Kwong,Lisa","38","42",""," 3.853"," 3.193","0","89.5","7.9","2.6","0.0","4","15","14","5","2","1","0","1","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAST","AAST-A","201","34892","ASIAN DIASPORA EXPERIENCE","Kwong,Lisa","39","46",""," 3.959"," 3.220","0","97.4","2.6","0.0","0.0","7","19","17","2","0","1","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AAST","AAST-A","300","33289","TPCS IN ASIAN AMERICAN STUDIES","Wu,Ellen Dionne","4","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","ABEH","ABEH-A","200","12269","ANIMAL BEHAVIOR WORKSHOP","Smith,Adam Ray","20","23",""," 3.760"," 3.224","90","90.0","5.0","5.0","0.0","3","3","10","5","0","1","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","ABEH","ABEH-A","350","31350","ANIMAL BEHAVIOR LABORATORY","Smith,Adam Ray","24","28",""," 3.738"," 3.386","37.5","79.2","16.7","4.2","0.0","4","8","8","3","1","3","0","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","ABEH","ABEH-A","400","12270","ADV WORKSHOP IN ANIMAL BEHAVR","Smith,Adam Ray","16","17",""," 3.769"," 3.361","100","75.0","25.0","0.0","0.0","1","8","3","1","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","ABEH","ABEH-A","501","14591","SEM INTEG STDY OF ANM BEH","Ketterson,Ellen D.","7","7",""," 4.000"," 3.943","0","100.0","0.0","0.0","0.0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","ABEH","ABEH-X","473","4446","ANIMAL BEHAVIOR INTERNSHIP","Smith,Adam Ray","1","11","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AERO","AERO-A","101","1007","INTRO TO THE AIR FORCE I","Williams,Joseph D","17","29",""," 3.553"," 3.234","0","76.5","17.6","0.0","0.0","13","2","7","4","2","1","0","0","0","0","0","0","0","1","6","6","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AERO","AERO-A","101","14731","INTRO TO THE AIR FORCE I","Williams,Joseph D","12","20",""," 3.733"," 2.930","0","83.3","16.7","0.0","0.0","8","0","6","4","0","2","0","0","0","0","0","0","0","0","6","2","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AERO","AERO-A","151","36447","AF LLAB I","Schimp,Dustin Tyler","52","73",""," 4.000"," 3.175","0","100.0","0.0","0.0","0.0","21","0","52","0","0","0","0","0","0","0","0","0","0","0","13","8","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AERO","AERO-A","201","1010","TEAM AND LDRSP FUND USAF I","Callaway,Russell C.","12","22",""," 3.808"," 3.212","0","83.3","16.7","0.0","0.0","10","7","2","1","0","2","0","0","0","0","0","0","0","0","6","4","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AERO","AERO-A","301","1013","LEADING AND COMM USAF I","Schimp,Dustin Tyler","9","9",""," 3.900"," 3.484","0","100.0","0.0","0.0","0.0","0","1","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AERO","AERO-A","401","1016","NATL SEC PREP ACTV DUTY I","Callaway,Russell C.","6","6",""," 3.950"," 3.497","0","100.0","0.0","0.0","0.0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AFRI","AFRI-A","731","31352","SEM ON CONTEMPORARY AFRICA","Martinez-Ruiz,Barbaro","6","6",""," 3.950"," 3.941","50","100.0","0.0","0.0","0.0","0","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AFRI","AFRI-B","101","2537","ELEMENTARY BAMANA I","Sow,Amadou Beidy","31","34",""," 3.855"," 3.057","0","90.3","9.7","0.0","0.0","3","0","20","8","3","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AFRI","AFRI-B","201","2538","INTERMEDIATE BAMANA I","Sow,Amadou Beidy","15","15",""," 3.847"," 3.252","0","86.7","13.3","0.0","0.0","0","0","11","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AFRI","AFRI-B","301","2539","ADVANCED BAMANA I","Sow,Amadou Beidy","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AFRI","AFRI-K","101","4023","ELEMENTARY AKAN I","Adu-Amankwah,David","4","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AFRI","AFRI-K","201","10246","INTERMEDIATE AKAN I","Adu-Amankwah,David","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AFRI","AFRI-K","301","4050","ADVANCED AKAN I","Adu-Amankwah,David","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AFRI","AFRI-K","501","4112","ELEMENTARY AKAN I","Adu-Amankwah,David","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","8W1","Eight Week - First","AFRI","AFRI-L","100","7173","TOPICS IN AFRI SOCIETY&CULTURE","Sow,Amadou Beidy","26","31",""," 3.677"," 3.148","0","65.4","34.6","0.0","0.0","5","0","14","3","5","4","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AFRI","AFRI-L","232","31351","CONTEMPORARY AFRICA","Lo,Cheikh Tidiane","25","33",""," 3.288"," 2.996","0","40.0","56.0","4.0","0.0","8","0","4","6","5","4","5","0","1","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","8W2","Eight Week - Second","AFRI","AFRI-L","400","9861","TOPICS IN AFRICAN STUDIES","Dlamini,Betty Sibongile","33","38",""," 3.885"," 3.164","0","93.9","6.1","0.0","0.0","5","4","21","6","0","2","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AFRI","AFRI-L","506","2552","TUTORIAL INSTRUCT FOREIGN LANG","Omar,Alwiya Saleh","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AFRI","AFRI-R","101","33745","ELEMENTARY KINYARWANDA I","Munyaneza,Simon Pierre","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2020"
"FA19","4198","1","Regular Academic Session","AFRI","AFRI-S","101","11796","ELEMENTARY SWAHILI 1","Nyamahanga,Richard Mathias","17","22",""," 3.435"," 2.752","0","47.1","52.9","0.0","0.0","5","0","6","2","3","3","3","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AFRI","AFRI-S","101","11797","ELEMENTARY SWAHILI 1","Kavaya,Susan","18","24",""," 3.317"," 2.992","0","61.1","22.2","5.6","11.1","6","4","6","1","1","1","2","1","0","0","1","0","1","0","5","1","0","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AFRI","AFRI-S","201","11798","INTERMEDIATE SWAHILI 1","Omar,Alwiya Saleh","16","18",""," 3.638"," 2.869","0","75.0","25.0","0.0","0.0","2","0","3","9","3","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","01-24-2020"
"FA19","4198","1","Regular Academic Session","AFRI","AFRI-S","201","11799","INTERMEDIATE SWAHILI 1","Omar,Alwiya Saleh","10","12",""," 3.200"," 2.777","0","30.0","60.0","10.0","0.0","2","1","1","1","1","4","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","01-24-2020"
