"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","SMALL CLASS NOTATION","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE"
"S210","4105SS2","","","AADM","AADM-Y","550","6402","PRACTICUM IN ARTS ADMIN","Rushton,Michael","0","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","AADM","AADM-Y","750","6407","INTERNSHIP IN ARTS ADMIN","Rushton,Michael","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","ABEH","ABEH-A","495","9369","ANIMAL BEHAVIOR INTERNSHIP","Demas,Gregory","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","AFRI","AFRI-A","500","16085","ADV TOPICS IN AFRICAN STUDIES","Obeng,Samuel Gyasi","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","AFRI","AFRI-L","402","15203","INTERNSHIP IN AFRICAN STUDIES","Obeng,Samuel Gyasi","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","AMID","AMID-F","403","15937","PRACTICUM-COLLECTION MGMT","Richardson,Kelly Gallett","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","AMST","AMST-A","202","12386","U.S. ARTS AND MEDIA","Rawlins,Justin Owen","11","17",""," 2.864"," 2.965","7.1","18.2","45.5","27.3","9.1","6","1","1","0","1","4","0","3","0","0","1","0","0","0","2","3","0","0","1","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","AMST","AMST-G","753","6409","INDEPENDENT STUDY","Ivie,Robert L.","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","ANAT","ANAT-A","215","10741","BASIC HUMAN ANATOMY","O'Loughlin,Valerie D","27","44",""," 2.904"," 3.140","0.0","40.7","33.3","11.1","7.4","19","0","7","4","3","5","1","1","2","0","0","1","1","2","2","15","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","ANAT","ANAT-A","215","6410","BASIC HUMAN ANATOMY","O'Loughlin,Valerie D","33","40",""," 2.967"," 3.167","0.0","36.4","36.4","24.2","0.0","8","2","5","5","4","3","5","2","3","3","0","0","0","1","1","6","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","ANAT","ANAT-A","530","6414","SPECIAL TOPICS","O'Loughlin,Valerie D","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","ANAT","ANAT-A","800","6416","RESEARCH IN ANATOMY","O'Loughlin,Valerie D","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","ANTH","ANTH-A","208","14397","ANTH:ARTS&EXPRESSIVE BEHAVIOR","McGill,Dru Evan","11","15",""," 3.736"," 3.141","25.0","81.8","18.2","0.0","0.0","4","2","5","2","0","1","1","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","ANTH","ANTH-A","406","6417","FIELDWORK IN ANTHROPOLOGY","Brondizio,Eduardo Sonnewend","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","ANTH","ANTH-A","408","6419","MUSEUM PRACTICUM","Conrad,Geoffrey W.","5","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","ANTH","ANTH-A","495","6421","INDIVIDUAL READINGS IN ANTH","Brondizio,Eduardo Sonnewend","2","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","ANTH","ANTH-A","495","9047","INDIVIDUAL READINGS IN ANTH","Brondizio,Eduardo Sonnewend","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","ANTH","ANTH-A","496","6423","FIELD STUDY IN ANTHROPOLOGY","Brondizio,Eduardo Sonnewend","1","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","ANTH","ANTH-A","800","6425","RESEARCH","Brondizio,Eduardo Sonnewend","1","8","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","ANTH","ANTH-A","800","9050","RESEARCH","Brondizio,Eduardo Sonnewend","3","11","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","ANTH","ANTH-B","200","9053","BIOANTHROPOLOGY","Roditis,Maria Leia","17","28",""," 2.847"," 3.079","11.1","23.5","41.2","35.3","0.0","11","0","1","3","4","2","1","1","2","3","0","0","0","0","1","10","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","ANTH","ANTH-E","105","9051","CULTURE & SOCIETY","Chelekis,Jessica Andrea","9","17",""," 2.811"," 2.728","0.0","22.2","44.4","22.2","11.1","8","0","2","0","1","2","1","1","0","1","1","0","0","0","1","7","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","ANTH","ANTH-E","303","9052","INTRO TO SOC & CULTURAL ANTH","Chelekis,Jessica Andrea","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","ANTH","ANTH-G","599","14867","THESIS RESEARCH","Brondizio,Eduardo Sonnewend","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","AST","AST-A ","100","12947","THE SOLAR SYSTEM","Cordero,Maria Jose","19","30",""," 2.905"," 2.856","0.0","21.1","47.4","26.3","5.3","11","1","2","1","4","3","2","2","3","0","1","0","0","0","3","8","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","AST","AST-A ","100","6430","THE SOLAR SYSTEM","Hamper,Randall Thomas","32","46",""," 2.616"," 2.666","3.0","28.1","34.4","21.9","12.5","15","1","4","4","1","4","6","2","3","2","1","0","3","1","1","13","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","AST","AST-A ","105","6433","STARS AND GALAXIES","Lubell,Gabriel Michael","24","31",""," 3.071"," 2.961","0.0","33.3","50.0","8.3","8.3","7","0","4","4","5","4","3","2","0","0","0","1","1","0","2","5","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","AST","AST-A ","890","6440","INTRODUCTION TO RESEARCH","Mufson,Stuart Lee","0","6","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","AST","AST-A ","890","6441","INTRODUCTION TO RESEARCH","Mufson,Stuart Lee","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","AST","AST-A ","899","6444","RESEARCH","Mufson,Stuart Lee","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","AST","AST-A ","899","6445","RESEARCH","Mufson,Stuart Lee","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BIOC","BIOC-B","580","6447","INTRO TO BIOCHEMICAL RESEARCH","","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BIOC","BIOC-B","880","6449","RESEARCH: BIOCHEMISTRY","Bauer,Carl E.","1","37","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BIOL","BIOL-L","318","10626","EVOLUTION","Ruf Jr,Edward W","35","45",""," 2.874"," 3.004","70.3","14.3","60.0","22.9","2.9","10","0","4","1","6","11","4","2","5","1","0","1","0","0","2","8","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","BIOL","BIOL-L","490","6454","INDIVIDUAL STUDY","Innes,Roger William","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BIOL","BIOL-L","490","6455","INDIVIDUAL STUDY","Innes,Roger William","6","9",""," 4.000"," 3.344","83.3","100.0","0.0","0.0","0.0","3","1","5","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","BIOL","BIOL-L","509","13728","FIELD EXERCISES FOR BIOL EDUC","Schultz,Peggy","2","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BIOL","BIOL-L","800","6461","L-800 RESEARCH","Innes,Roger William","1","11","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BIOL","BIOL-M","250","6462","MICROBIOLOGY","Magill,Nancy Gene","38","48",""," 3.271"," 3.407","41.5","55.3","28.9","13.2","0.0","11","3","8","10","2","6","3","2","3","0","0","0","0","1","3","7","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","BIOL","BIOL-M","255","6463","MICROBIOLOGY LABORATORY","Kulow,Carl N.","33","45",""," 3.470"," 3.390","48.5","51.5","48.5","0.0","0.0","12","1","8","8","4","11","1","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","BIOL","BIOL-M","800","6467","M-800 RESEARCH","Innes,Roger William","2","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BIOL","BIOL-T","500","10944","PROJECT LAB IN BIOTECHNOLOGY","Lee,Ryan Matthew","5","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BIOL","BIOL-Z","620","10939","SPECIAL TOPICS IN ZOOLOGY","Lee,Ryan Matthew","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BUEX","BUEX-V","596","12239","EXP CRSE FOR MBA GLB EXEC TRCK","Kamma,Sreenivas","0","34","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BUEX","BUEX-V","597","12240","EXP CRSE FOR MBA GLB EXEC TRCK","Lummus,Rhonda","0","34","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BUEX","BUEX-V","599","12241","EXP CRSE FOR MBA GLB EXEC TRCK","Cochran,Philip L.","34","34",""," 3.712"," 3.823","100.0","85.3","14.7","0.0","0.0","0","0","9","20","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","BUKD","BUKD-C","540","14117","FINANCIAL MANAGEMENT","Larsen Jr,Glen Albert","18","18",""," 3.539"," 3.618","100.0","55.6","44.4","0.0","0.0","0","0","5","5","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","BUKD","BUKD-C","562","14121","DEVELPG STRATEGIC CAPABILITIES","Saxton,Todd","14","14",""," 3.429"," 3.434","100.0","50.0","42.9","7.1","0.0","0","0","4","3","3","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","BUKD","BUKD-C","580","14130","OPERATIONS MANAGEMENT","Frohlich,Mark T","16","17",""," 3.531"," 3.613","100.0","68.8","25.0","6.3","0.0","1","1","5","5","0","4","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","BUKD","BUKD-Q","724","14132","GLOBAL STRATEGY","Bridenstine,Mark Roy","0","14","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BUKD","BUKD-Q","725","14133","GLOBAL LEADERSHIP","Bridenstine,Mark Roy","0","14","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BUKD","BUKD-Q","795","14989","REGIONAL BUSINESS ENVIRON:ASIA","Bridenstine,Mark Roy","0","13","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BUS","BUS-A ","201","10130","INTRO TO FINANCIAL ACCOUNTING","Rearick,Thomas R.","32","41",""," 2.706"," 3.028","60.0","25.0","40.6","21.9","3.1","12","3","2","3","3","9","1","2","5","0","1","0","0","3","3","6","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","BUS","BUS-A ","202","10806","INTRO TO MANAGERIAL ACCOUNTING","Rearick,Thomas R.","34","44",""," 2.879"," 3.107","57.1","20.6","58.8","17.6","0.0","11","0","5","2","0","13","7","2","4","0","0","0","0","1","1","9","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","BUS","BUS-A ","312","14845","INTERMEDIATE ACCOUNTING II","Esplin,Adam M","23","32",""," 2.917"," 3.279","95.8","17.4","60.9","13.0","4.3","10","0","4","0","5","7","2","3","0","0","1","0","0","1","1","8","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","BUS","BUS-A ","312","6477","INTERMEDIATE ACCOUNTING II","Esplin,Adam M","24","38",""," 2.996"," 3.327","88.9","20.8","58.3","16.7","4.2","14","1","2","2","5","8","1","3","0","1","0","0","1","0","3","11","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","BUS","BUS-F ","305","10436","INTERMEDIATE CORPORATE FINANCE","Jacobsen,Stacey Elizabeth","21","25",""," 3.062"," 3.157","100.0","28.6","61.9","9.5","0.0","4","0","2","4","2","5","6","0","1","1","0","0","0","0","1","3","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","BUS","BUS-F ","307","14007","WORKING CAPITAL MANAGEMENT","Masson,Dubos Joseph","23","28",""," 3.378"," 3.224","100.0","43.5","52.2","4.3","0.0","5","0","3","7","6","6","0","0","1","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","BUS","BUS-F ","408","10437","REAL OPTNS & STRAT CAP INVEST","Greiner,Daniel Joseph","31","32",""," 3.468"," 3.271","100.0","58.1","35.5","6.5","0.0","1","1","6","11","6","3","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","BUS","BUS-F ","420","9298","EQUITY & FIXED INCOME INVSTMNT","Cella,Cristina","19","23",""," 2.995"," 3.268","100.0","26.3","47.4","21.1","5.3","4","0","5","0","3","6","0","2","0","2","0","1","0","0","1","2","1","0","0","0","0","0","0","0","09-10-2010"
"S210","4105SS2","","","BUS","BUS-I ","501","15954","INFORMATION TECHNOLOGY","Venkataraman,Ramesh","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BUS","BUS-I ","510","13875","STRATEGIC MGMT & BUSINESS PLAN","Magjuka,Richard J.","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BUS","BUS-I ","512","13876","THE U.S. IN A GLOBAL ECONOMY","Mafi-Kreft,Ellie","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BUS","BUS-I ","513","13877","DEVELPG STRATEGIC CAPABILITIES","Denekamp,Johannes G","0","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BUS","BUS-I ","513","16144","DEVELPG STRATEGIC CAPABILITIES","Denekamp,Johannes G","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
"S210","4105SS2","","","BUS","BUS-I ","532","15958","ORG DESIGNS FOR STRAT ADVANTGE","Near,Janet P.","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-10-2010"
