"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","SMALL CLASS NOTATION","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE"
"SU22","4225","6W1","Six Week - First","AADM","AADM-Y","690","6656","INDPT STUDY IN ARTS ADMIN","Gahl-Mills,Karen","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W2","Six Week - Second","AADM","AADM-Y","690","6657","INDPT STUDY IN ARTS ADMIN","Gahl-Mills,Karen","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","1","Regular Academic Session","AADM","AADM-Y","750","6770","INTERNSHIP IN ARTS ADMIN","Coleman,June","10","12",""," 4.000"," 3.852","75","100.0","0.0","0.0","0.0","2","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","6W2","Six Week - Second","ABEH","ABEH-A","101","8136","INTRO ANIMAL BEHAVIOR","Steiniche,Tessa","39","43",""," 3.279"," 3.083","12.8","53.8","30.8","12.8","0.0","5","2","10","9","3","5","4","3","2","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","6W1","Six Week - First","ABEH","ABEH-X","473","4810","ANIMAL BEHAVIOR INTERNSHIP","Fudickar,Adam Michael","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","1","Regular Academic Session","ABEH","ABEH-X","473","4811","ANIMAL BEHAVIOR INTERNSHIP","Fudickar,Adam Michael","0","11","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","8W1","Eight Week - First","ABEH","ABEH-X","473","6424","ANIMAL BEHAVIOR INTERNSHIP","Fudickar,Adam Michael","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","8W2","Eight Week - Second","ABEH","ABEH-X","473","6425","ANIMAL BEHAVIOR INTERNSHIP","Fudickar,Adam Michael","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","8W1","Eight Week - First","ABEH","ABEH-X","491","14530","IND STUDY IN ANIMAL BEHAVIOR","Fudickar,Adam Michael","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W2","Six Week - Second","AFRI","AFRI-L","100","8198","TOPICS IN AFRI SOCIETY&CULTURE","Afoaku,Oyibo Helisita","20","25",""," 4.000"," 3.515","0","100.0","0.0","0.0","0.0","5","19","1","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","4W2","Four Week - Second","AFRI","AFRI-S","101","13341","ELEMENTARY SWAHILI 1","Evans,Kathleen","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","4W3","Four Week - Third","AFRI","AFRI-S","102","13342","ELEMENTARY SWAHILI 2","Evans,Kathleen","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","4W2","Four Week - Second","AFRI","AFRI-S","501","13343","ELEMENTARY SWAHILI I","Evans,Kathleen","2","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","4W3","Four Week - Third","AFRI","AFRI-S","502","13344","ELEMENTARY SWAHILI II","Evans,Kathleen","2","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","4W2","Four Week - Second","AFRI","AFRI-X","390","8626","READINGS&RSRCH:AFRICAN STUDIES","Evans,Kathleen","3","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","4W2","Four Week - Second","AFRI","AFRI-X","391","8751","INDIVL STDY OF AN AFRICAN LANG","Alramadan,Iman","6","7",""," 4.000"," 3.824","0","100.0","0.0","0.0","0.0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","1","Regular Academic Session","AFRI","AFRI-X","491","8596","ADV INDIV STUDY: AFRICAN LANG","Omar,Alwiya Saleh","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","1","Regular Academic Session","AFRI","AFRI-X","773","8595","INTERNSHIP IN AFRICAN STUDIES","Buggenhagen,Beth Anne","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W1","Six Week - First","AMST","AMST-A","100","13371","WHAT IS AMERICA?","Henne-Ochoa,Richard","15","19",""," 3.527"," 3.072","0","46.7","53.3","0.0","0.0","4","2","4","1","4","4","0","0","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","4W3","Four Week - Third","AMST","AMST-A","100","14532","WHAT IS AMERICA?","Lepselter,Susan Claudia","31","45",""," 3.468"," 2.980","2.9","74.2","16.1","3.2","0.0","16","4","11","8","3","2","0","0","1","0","0","0","0","2","3","11","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","8W2","Eight Week - Second","ANAT","ANAT-A","215","3734","BASIC HUMAN ANATOMY","Goodwin,Michael Edward","26","32",""," 2.646"," 3.282","0","26.9","38.5","15.4","15.4","7","2","3","2","1","7","2","1","0","3","2","1","1","1","3","3","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","8W2","Eight Week - Second","ANAT","ANAT-A","215","5099","BASIC HUMAN ANATOMY","Goodwin,Michael Edward","7","14",""," 3.471"," 3.084","0","42.9","57.1","0.0","0.0","7","2","0","1","2","2","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","1","Regular Academic Session","ANAT","ANAT-A","530","3737","SPECIAL TOPICS","O'Loughlin,Valerie D","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","1","Regular Academic Session","ANAT","ANAT-A","800","3738","RESEARCH IN ANATOMY","O'Loughlin,Valerie D","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W2","Six Week - Second","ANTH","ANTH-A","122","6722","INTERPERSONAL COMMUNICATION","Ilyassov,Dulat","14","29",""," 3.393"," 3.042","5.9","71.4","21.4","0.0","0.0","16","4","4","2","0","0","3","0","0","0","0","0","0","1","3","12","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","1","Regular Academic Session","ANTH","ANTH-A","578","14230","GRADUATE INTERNSHIP ANTHROPLGY","Gilley,Brian Joseph","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W1","Six Week - First","ANTH","ANTH-A","595","6949","GRADUATE READINGS IN ANTH","Wiley,Andrea S.","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W1","Six Week - First","ANTH","ANTH-A","800","4693","RESEARCH","Wiley,Andrea S.","1","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W2","Six Week - Second","ANTH","ANTH-A","800","4694","RESEARCH","Wiley,Andrea S.","2","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W1","Six Week - First","ANTH","ANTH-B","200","4667","BIOANTHROPOLOGY","Peterson,Ryan Edward","25","26",""," 2.780"," 3.154","0","40.0","24.0","24.0","4.0","3","0","6","4","1","2","3","2","3","1","0","1","0","2","0","1","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","6W2","Six Week - Second","ANTH","ANTH-B","200","8621","BIOANTHROPOLOGY","Burris,Mecca","19","30",""," 2.984"," 3.321","9.1","31.6","52.6","5.3","5.3","12","0","4","2","3","4","3","0","1","0","1","0","0","1","3","8","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","1","Regular Academic Session","ANTH","ANTH-G","901","14819","ADVANCED RESEARCH","Wiley,Andrea S.","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","OVS","Overseas Study","ANTH","ANTH-OS","100","15007","UNDISTRIBUTED OVERSEAS STUDY","","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W1","Six Week - First","ARTH","ARTH-A","102","6999","RENAISSANCE THROUGH MODERN ART","Yfantidis,George P","29","32",""," 3.517"," 3.310","0","72.4","17.2","3.4","3.4","4","8","11","2","4","0","1","0","0","1","0","1","0","1","1","2","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","6W2","Six Week - Second","ARTH","ARTH-A","102","8096","RENAISSANCE THROUGH MODERN ART","Lunt,Kayla","23","34",""," 2.952"," 3.213","0","52.2","21.7","13.0","4.3","13","0","3","9","2","1","2","2","1","0","0","1","0","2","3","8","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","6W2","Six Week - Second","ARTH","ARTH-A","206","13398","CLASSICAL ART & ARCHEOLOGY","Blackwell,Nicholas George","13","19",""," 2.808"," 3.129","0","46.2","23.1","15.4","7.7","7","2","2","2","0","1","2","1","0","1","0","0","1","1","2","4","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","8W2","Eight Week - Second","ARTH","ARTH-A","779","14905","DIRECTED FIELD WORK","Bassett,Sarah E","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","1","Regular Academic Session","ARTH","ARTH-G","901","14637","ADVANCED RESEARCH","Graves,Margaret Susanna","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W2","Six Week - Second","ASCS","ASCS-Q","296","8243","COLLEGE TO CAREER II","Nussbaum,Kathleen Ryan","4","28","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","1","Regular Academic Session","ASCS","ASCS-X","373","8520","INTERNSHIP: THRY INTO PRACTICE","White,Andrea M","0","35","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","1","Regular Academic Session","ASCS","ASCS-X","375","7615","FULL-TIME INTERNSHIP","White,Andrea M","0","9","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W1","Six Week - First","AST","AST-A","100","7772","THE SOLAR SYSTEM","Kimsey-Miller,Brooke Kristine","29","33",""," 3.624"," 3.182","0","65.5","34.5","0.0","0.0","4","3","10","6","5","3","2","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","6W1","Six Week - First","AST","AST-A","100","7773","THE SOLAR SYSTEM","White,Ethan Baird","29","31",""," 3.379"," 3.283","0","62.1","20.7","13.8","0.0","3","8","8","2","2","3","1","2","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","6W2","Six Week - Second","AST","AST-A","100","8112","THE SOLAR SYSTEM","Goyal,Armaan","29","33",""," 3.410"," 3.305","0","55.2","37.9","6.9","0.0","4","2","8","6","3","4","4","1","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","6W1","Six Week - First","AST","AST-A","105","13666","STARS AND GALAXIES","Brady,Kristin","27","35",""," 2.989"," 3.117","0","25.9","51.9","18.5","3.7","8","1","3","3","5","5","4","3","0","2","0","1","0","0","3","5","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","6W1","Six Week - First","AST","AST-A","107","7205","THE ART OF ASTRONOMY","Osborne,Chandler Todd","24","37",""," 2.896"," 3.136","0","33.3","37.5","25.0","0.0","14","0","4","4","3","3","3","1","3","2","0","0","0","1","6","7","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","6W1","Six Week - First","AST","AST-A","890","3745","INTRODUCTION TO RESEARCH","Vesperini,Enrico","0","6","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W2","Six Week - Second","AST","AST-A","890","3747","INTRODUCTION TO RESEARCH","Vesperini,Enrico","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W1","Six Week - First","AST","AST-A","899","3749","RESEARCH","Vesperini,Enrico","0","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W2","Six Week - Second","AST","AST-G","901","14441","ADVANCED RESEARCH","Vesperini,Enrico","0","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","1","Regular Academic Session","BIOC","BIOC-B","880","3754","RESEARCH: BIOCHEMISTRY","Bell,Stephen David","1","12","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","4W3","Four Week - Third","BIOC","BIOC-B","880","5933","RESEARCH: BIOCHEMISTRY","Bell,Stephen David","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","8W1","Eight Week - First","BIOC","BIOC-B","880","6449","RESEARCH: BIOCHEMISTRY","Bell,Stephen David","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W1","Six Week - First","BIOC","BIOC-B","880","6465","RESEARCH: BIOCHEMISTRY","Bell,Stephen David","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W2","Six Week - Second","BIOC","BIOC-B","880","6466","RESEARCH: BIOCHEMISTRY","Bell,Stephen David","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W1","Six Week - First","BIOC","BIOC-G","901","14610","ADVANCED RESEARCH","Bell,Stephen David","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W1","Six Week - First","BIOL","BIOL-G","901","14615","ADVANCED RESEARCH","Michaels,Scott Daniel","6","6",""," 4.000"," 3.986","100","100.0","0.0","0.0","0.0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","6W2","Six Week - Second","BIOL","BIOL-G","901","14616","ADVANCED RESEARCH","Michaels,Scott Daniel","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
"SU22","4225","6W1","Six Week - First","BIOL","BIOL-L","104","7529","INTRODUCTORY BIOLOGY LECTURES","Holdeman,Richard Brewster","27","40",""," 3.474"," 3.149","0","59.3","33.3","7.4","0.0","13","1","12","3","1","6","2","0","2","0","0","0","0","0","4","9","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","6W1","Six Week - First","BIOL","BIOL-L","112","5002","FNDTNS OF BIOL:BIOL MECHANISMS","Whitworth,Karen Petree","41","48",""," 3.588"," 3.430","23.3","73.2","22.0","4.9","0.0","7","7","12","11","2","3","4","0","2","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","6W1","Six Week - First","BIOL","BIOL-L","113","8193","BIOLOGY LABORATORY","Whitworth,Karen Petree","59","66",""," 3.951"," 3.715","27.1","98.3","0.0","1.7","0.0","7","17","38","3","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","6W1","Six Week - First","BIOL","BIOL-L","311","3755","GENETICS","Hanratty,Pamela","56","63",""," 3.286"," 3.310","58.1","50.0","30.4","17.9","1.8","7","10","12","6","5","10","2","3","7","0","0","1","0","0","6","1","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","6W1","Six Week - First","BIOL","BIOL-L","318","5076","EVOLUTION","Anderson,Alissa Gayle","38","42",""," 3.792"," 3.357","75","84.2","13.2","2.6","0.0","4","14","13","5","2","2","1","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","09-09-2022"
"SU22","4225","6W1","Six Week - First","BIOL","BIOL-L","800","3757","L-800 RESEARCH","Michaels,Scott Daniel","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-09-2022"
