"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","SMALL CLASS NOTATION","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE"
"S209","4095SS2","","","AAAD","AAAD-A","698","3750","FIELD STUDY SEMINAR","Grim,Valerie","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","AADM","AADM-Y","550","1307","PRACTICUM IN ARTS ADMIN","Rushton,Michael","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","AADM","AADM-Y","680","1308","READINGS IN ARTS ADMIN","Rushton,Michael","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","AMST","AMST-A","201","5241","U.S. MOVEMENTS & INSTITUTIONS","Friedman,Seth Andrew","17","24",""," 2.853"," 2.806","0.0","35.3","47.1","5.9","0.0","9","0","3","3","1","4","3","0","1","0","0","0","0","2","0","7","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","AMST","AMST-G","753","1314","INDEPENDENT STUDY","Guterl,Matthew T","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","ANAT","ANAT-A","215","13092","BASIC HUMAN ANATOMY","Doubleday,Alison French","30","42",""," 2.580"," 2.880","0.0","36.7","33.3","3.3","6.7","18","3","5","3","1","7","2","1","0","0","1","1","0","6","1","11","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","ANAT","ANAT-A","215","1315","BASIC HUMAN ANATOMY","Doubleday,Alison French","27","40",""," 3.248"," 3.128","0.0","44.4","44.4","7.4","0.0","14","1","7","4","5","5","2","1","0","1","0","0","0","1","5","8","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","ANAT","ANAT-A","530","1319","SPECIAL TOPICS","Foley,John G","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","ANAT","ANAT-A","800","1321","RESEARCH IN ANATOMY","Foley,John G","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","ANTH","ANTH-A","205","13301","ANTHROPOLOGY TODAY: TOPICS","Spencer,Susan Dale","20","31",""," 3.540"," 2.779","4.5","70.0","25.0","0.0","5.0","11","2","7","5","3","1","1","0","0","0","0","0","1","0","1","9","1","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","ANTH","ANTH-A","408","1324","MUSEUM PRACTICUM","Conrad,Geoffrey W.","2","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","ANTH","ANTH-A","495","1326","INDIVIDUAL READINGS IN ANTH","Brondizio,Eduardo Sonnewend","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","ANTH","ANTH-A","496","1328","FIELD STUDY IN ANTHROPOLOGY","Brondizio,Eduardo Sonnewend","1","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","ANTH","ANTH-A","800","1330","RESEARCH","Brondizio,Eduardo Sonnewend","0","16","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","ANTH","ANTH-A","800","4092","RESEARCH","Brondizio,Eduardo Sonnewend","1","12","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","ANTH","ANTH-B","200","4095","BIOANTHROPOLOGY","Jones,Laura Turner","29","37",""," 3.141"," 2.723","12.9","34.5","55.2","6.9","0.0","9","0","3","7","6","8","2","0","2","0","0","0","0","1","1","6","0","0","1","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","ANTH","ANTH-E","105","4093","CULTURE & SOCIETY","Ricke,Audrey Clarann","14","22",""," 2.979"," 2.597","0.0","50.0","28.6","7.1","0.0","10","0","4","3","2","2","0","0","1","0","0","0","0","2","1","7","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","ANTH","ANTH-E","303","4094","INTRO TO SOC & CULTURAL ANTH","Ricke,Audrey Clarann","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","ANTH","ANTH-P","405","12314","FIELD WORK IN ARCHAEOLOGY","Alt,Susan M","8","8",""," 3.913"," 3.235","87.5","87.5","12.5","0.0","0.0","0","3","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","ASCS","ASCS-Q","398","13912","INTERNSHIP: THRY INTO PRACTICE","Kreitl,Bethany Joy","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","AST","AST-A ","100","1335","THE SOLAR SYSTEM","Lubell,Gabriel Michael","22","48",""," 2.609"," 2.713","0.0","27.3","36.4","13.6","18.2","27","0","3","3","2","5","1","0","3","0","1","2","1","1","8","16","0","0","2","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","AST","AST-A ","103","13023","SEARCH FOR LIFE THE UNIVERSE","Haurberg,Nathalie Claire","40","49",""," 2.980"," 2.802","0.0","40.0","35.0","17.5","2.5","11","5","5","6","6","4","4","2","2","3","0","0","1","2","2","7","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","AST","AST-A ","105","1339","STARS AND GALAXIES","Johnson,Christian Iverson","26","36",""," 2.877"," 2.740","0.0","30.8","46.2","15.4","0.0","12","3","2","3","5","4","3","0","1","3","0","0","0","2","1","7","1","0","1","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","AST","AST-A ","890","1346","INTRODUCTION TO RESEARCH","Mufson,Stuart Lee","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","AST","AST-A ","899","1350","RESEARCH","Mufson,Stuart Lee","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BIOC","BIOC-B","580","1353","INTRO TO BIOCHEMICAL RESEARCH","Oakley,Martha Gray","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BIOC","BIOC-B","880","1355","RESEARCH: BIOCHEMISTRY","Oakley,Martha Gray","1","39","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BIOL","BIOL-L","318","12655","EVOLUTION","Ruf Jr,Edward W","36","48",""," 2.906"," 3.088","78.4","25.0","41.7","30.6","2.8","12","0","5","4","7","3","5","4","7","0","0","1","0","0","1","11","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BIOL","BIOL-L","490","1364","INDIVIDUAL STUDY","Innes,Roger William","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BIOL","BIOL-L","490","1365","INDIVIDUAL STUDY","Innes,Roger William","15","16",""," 3.980"," 3.268","81.3","100.0","0.0","0.0","0.0","1","3","11","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BIOL","BIOL-L","499","1367","INTERNSHIP IN BIOL INSTRUCTION","Innes,Roger William","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BIOL","BIOL-L","800","1371","L-800 RESEARCH","Innes,Roger William","2","10","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BIOL","BIOL-M","250","1372","MICROBIOLOGY","Mower,Richard L.","39","62",""," 3.049"," 3.145","53.5","38.5","25.6","35.9","0.0","23","6","4","5","4","4","2","9","2","3","0","0","0","0","3","19","1","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BIOL","BIOL-M","255","1373","MICROBIOLOGY LABORATORY","Kulow,Carl N.","35","44",""," 3.517"," 3.209","65.7","57.1","40.0","2.9","0.0","9","2","14","4","5","4","5","1","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BIOL","BIOL-M","800","1378","M-800 RESEARCH","Innes,Roger William","1","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BIOL","BIOL-T","500","14478","PROJECT LAB IN BIOTECHNOLOGY","Lee,Ryan Matthew","0","6","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BIOL","BIOL-Z","620","13948","SPECIAL TOPICS IN ZOOLOGY","Lee,Ryan Matthew","5","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BUS","BUS-A ","201","5366","INTRO TO FINANCIAL ACCOUNTING","Rearick,Thomas R.","20","32",""," 2.625"," 3.023","52.4","25.0","45.0","15.0","5.0","14","0","1","4","1","6","2","0","3","0","0","1","0","2","1","11","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BUS","BUS-A ","202","13289","INTRO TO MANAGERIAL ACCOUNTING","Davault,Marcia Lynn","44","60",""," 2.909"," 3.187","57.1","31.8","38.6","27.3","0.0","17","0","4","10","4","6","7","5","5","2","0","0","0","1","5","11","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BUS","BUS-A ","312","1388","INTERMEDIATE ACCOUNTING II","Astill,Andrea","41","54",""," 2.802"," 3.139","95.2","31.7","29.3","26.8","9.8","14","1","11","1","1","5","6","9","0","2","3","0","1","1","1","12","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BUS","BUS-A ","325","1389","COST ACCOUNTING","Campbell,Terry Lee","37","47",""," 3.346"," 3.343","80.0","73.0","13.5","5.4","2.7","12","0","14","13","0","3","2","2","0","0","0","0","1","2","3","7","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BUS","BUS-A ","534","4965","AUDITING","Mc Lelland,Malcolm J","6","6",""," 3.850"," 3.494","33.3","100.0","0.0","0.0","0.0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BUS","BUS-D ","301","12539","INTERNATIONL BUS ENVIRONMNT","McDougall,Patricia P","17","17",""," 3.888"," 3.583","100.0","94.1","5.9","0.0","0.0","0","0","12","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BUS","BUS-F ","305","12036","INTERMEDIATE CORPORATE FINANCE","Marshall,Cassandra Dawn","50","58",""," 3.052"," 3.205","100.0","40.0","40.0","16.0","4.0","8","0","5","15","2","11","7","3","4","1","1","0","1","0","1","7","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BUS","BUS-F ","408","12037","REAL OPTNS & STRAT CAP INVEST","Greiner,Daniel Joseph","36","38",""," 3.244"," 3.115","100.0","25.0","69.4","5.6","0.0","2","0","5","4","12","9","4","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BUS","BUS-F ","420","4387","EQUITY & FIXED INCOME INVSTMNT","Berzins,Janis","12","18",""," 3.233"," 3.292","100.0","50.0","33.3","16.7","0.0","6","1","2","3","1","1","2","0","2","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BUS","BUS-I ","514","14629","INTEGRATIVE TEAM ORIENTED PROJ","Saxton,Todd","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BUS","BUS-I ","530","14630","VALUATN & CAPITAL INVESTMENTS","Snively Jr,Allen B","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BUS","BUS-I ","536","14631","INTERNATIONAL COMPET STRATEGY","Garcia,P. Roberto","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BUS","BUS-R ","490","1452","IND STDY REAL EST & LAND ECON","Fisher,Jeffrey D.","1","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BUS","BUS-S ","590","1458","INDEPNT STUDY IN MGMT INFO SYS","Soni,Ashok","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BUS","BUS-W ","499","1462","COOP-INTERN WORK ASSIGN-OFF-CA","Venkataramanan,Munirpallam A.","0","28","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BUS","BUS-W ","590","1464","INDE STUDY IN MGMT & ADMIN","Kesner,Idalene Fay","1","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BUS","BUS-X ","102","12878","FRESHMAN SEMINAR IN BUSINESS","Brown,Eve Joy","10","10",""," 3.580"," 3.529","10.0","70.0","30.0","0.0","0.0","0","1","2","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BUS","BUS-X ","102","5555","FRESHMAN SEMINAR IN BUSINESS","Owen,Sandra H","15","15",""," 3.693"," 3.637","6.7","80.0","13.3","6.7","0.0","0","1","9","2","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BUS","BUS-X ","201","1471","TECHNOLOGY","Goodrich,Tami Lynn Scholl","16","25",""," 3.713"," 3.374","31.3","81.3","12.5","6.3","0.0","9","0","8","5","2","0","0","1","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BUS","BUS-X ","201","1472","TECHNOLOGY","Goodrich,Tami Lynn Scholl","10","16",""," 3.370"," 3.145","60.0","40.0","60.0","0.0","0.0","6","0","1","3","3","2","1","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BUS","BUS-X ","204","1474","BUSINESS COMMUNICATIONS","Easton,Anna Lou","29","37",""," 3.300"," 3.114","38.7","37.9","55.2","6.9","0.0","8","0","4","7","10","3","3","0","1","1","0","0","0","0","2","6","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BUS","BUS-X ","488","5056","CURRENT INTERNATIONAL TOPICS","Orahood,Tammy","15","25",""," 3.627"," 3.378","93.8","66.7","33.3","0.0","0.0","10","0","5","5","3","2","0","0","0","0","0","0","0","0","1","9","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","BUS","BUS-X ","513","5730","CAREER TRACK BRIEF SESSION 1","Nichols,Gale Gold","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BUS","BUS-X ","540","1482","INTERNATIONAL PRACTICUM","Nichols,Gale Gold","0","67","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BUS","BUS-X ","680","1483","SUPERV READINGS IN BUSINESS","Bretthauer,Kurt Michael","1","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BUS","BUS-X ","799","1486","DISSERTATION IN BUSINESS ADM","Bretthauer,Kurt Michael","0","8","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BUS","BUS-X ","799","5097","DISSERTATION IN BUSINESS ADM","Bretthauer,Kurt Michael","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","BUS","BUS-Z ","302","1489","MANAGING & BEHAVR IN ORGANIZTN","Kuskova,Valya","40","62",""," 3.383"," 3.254","67.5","40.0","57.5","2.5","0.0","22","1","11","4","9","9","5","1","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","09-12-2009"
"S209","4095SS2","","","CEUS","CEUS-T","111","1502","INTRODUCTORY UZBEK I","Azimova,Nigora","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","CEUS","CEUS-T","112","1503","INTRODUCTORY UZBEK II","Azimova,Nigora","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
"S209","4095SS2","","","CEUS","CEUS-T","117","1496","INTRODUCTORY TURKMEN I","Saparova,Ejegyz","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-12-2009"
