"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","SMALL CLASS NOTATION","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE"
"SU19","4195","1","Regular Academic Session","AADM","AADM-Y","550","11109","PRACTICUM IN ARTS ADMIN","Rushton,Michael","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","1","Regular Academic Session","AADM","AADM-Y","750","11247","INTERNSHIP IN ARTS ADMIN","Redman,Miranda Darlene","7","10",""," 4.000"," 3.684","80","100.0","0.0","0.0","0.0","3","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","09-06-2019"
"SU19","4195","6W1","Six Week - First","ABEH","ABEH-X","473","8824","ANIMAL BEHAVIOR INTERNSHIP","Smith,Adam Ray","1","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","1","Regular Academic Session","ABEH","ABEH-X","473","8825","ANIMAL BEHAVIOR INTERNSHIP","Smith,Adam Ray","0","7","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","4W1","Four Week - First","AFRI","AFRI-L","100","12272","TOPICS IN AFRI SOCIETY&CULTURE","Dlamini,Betty Sibongile","8","9",""," 3.463"," 2.999","0","87.5","0.0","0.0","0.0","2","5","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","4W2","Four Week - Second","AFRI","AFRI-L","202","12273","OCCULTISM IN AFRICA","Adu-Amankwah,David","6","10",""," 3.400"," 2.079","0","50.0","50.0","0.0","0.0","4","0","2","1","0","2","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","OVS","Overseas Study","AFRI","AFRI-L","400","12043","TOPICS IN AFRICAN STUDIES","","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","OVS","Overseas Study","AFRI","AFRI-OS","100","15685","UNDISTRIBUTED OVERSEAS STUDY","","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","NS2","Non Standard Session 2","AFRI","AFRI-S","090","14508","SWAHILI LANGUAGE AND CULTURE I","Omar,Alwiya Saleh","15","15",""," 3.360"," 3.360","0","60.0","33.3","0.0","0.0","1","3","1","5","4","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","4W2","Four Week - Second","AFRI","AFRI-S","101","14333","ELEMENTARY SWAHILI 1","Evans,Kathleen","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","4W2","Four Week - Second","AFRI","AFRI-S","501","14334","ELEMENTARY SWAHILI I","Evans,Kathleen","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","4W3","Four Week - Third","AFRI","AFRI-S","502","14336","ELEMENTARY SWAHILI II","Evans,Kathleen","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","6W1","Six Week - First","AMST","AMST-A","100","9977","WHAT IS AMERICA?","Halloran,Vivian","91","135",""," 3.418"," 3.099","0","65.9","19.8","9.9","2.2","46","17","33","10","5","7","6","2","6","1","1","0","1","2","5","39","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","6W2","Six Week - Second","AMST","AMST-A","201","14412","U.S. MOVEMENTS & INSTITUTIONS","Mowatt,Rasul A","34","38",""," 3.115"," 3.121","0","58.8","17.6","14.7","0.0","7","5","5","10","2","2","2","3","2","0","0","0","0","3","1","3","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","8W2","Eight Week - Second","ANAT","ANAT-A","215","7573","BASIC HUMAN ANATOMY","Dougherty,George S.","32","35",""," 3.159"," 3.214","0","34.4","53.1","9.4","3.1","3","1","2","8","9","4","4","1","2","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","8W2","Eight Week - Second","ANAT","ANAT-A","215","9210","BASIC HUMAN ANATOMY","Dougherty,George S.","10","17",""," 2.580"," 3.113","0","30.0","40.0","10.0","10.0","8","1","0","2","0","3","1","0","0","1","0","1","0","1","1","6","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","1","Regular Academic Session","ANAT","ANAT-A","530","7576","SPECIAL TOPICS","O'Loughlin,Valerie D","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","6W2","Six Week - Second","ANTH","ANTH-A","122","11174","INTERPERSONAL COMMUNICATION","Gray,Teeka Elease","16","32",""," 2.538"," 2.760","0","31.3","31.3","25.0","0.0","18","0","1","4","0","3","2","0","2","2","0","0","0","2","7","9","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","4W3","Four Week - Third","ANTH","ANTH-A","208","11246","ANTH:ARTS&EXPRESSIVE BEHAVIOR","Rachok,Dafna","17","21",""," 3.194"," 3.183","5.6","52.9","35.3","0.0","0.0","6","2","5","2","3","3","0","0","0","0","0","0","0","2","1","3","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","6W2","Six Week - Second","ANTH","ANTH-A","211","11194","ANTH: TOPICS IN THE SCIENCES","Miller,Lucy Marie","10","13",""," 3.370"," 2.841","0","50.0","40.0","10.0","0.0","3","2","2","1","0","3","1","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","NS1","Non Standard Session 1","ANTH","ANTH-A","221","14517","ANTHROPOLOGY OF FOOD","Gilley,Brian Joseph","14","14",""," 3.714"," 3.370","14.3","92.9","0.0","0.0","0.0","1","11","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","6W1","Six Week - First","ANTH","ANTH-A","595","11490","GRADUATE READINGS IN ANTH","Sept,Jeanne M","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","6W1","Six Week - First","ANTH","ANTH-A","800","7578","RESEARCH","Sept,Jeanne M","7","7",""," 4.000"," 3.933","100","100.0","0.0","0.0","0.0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","6W2","Six Week - Second","ANTH","ANTH-A","800","7579","RESEARCH","Sept,Jeanne M","1","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","6W2","Six Week - Second","ANTH","ANTH-A","800","8704","RESEARCH","Sept,Jeanne M","3","11","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","6W1","Six Week - First","ANTH","ANTH-B","200","8674","BIOANTHROPOLOGY","Guilfoyle,Meagan Marie","15","16",""," 3.020"," 3.117","13.3","46.7","26.7","13.3","6.7","2","2","3","2","3","0","1","0","2","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","OVS","Overseas Study","ANTH","ANTH-E","300","15682","CULTURE AREAS & ETHNIC GROUPS","","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","OVS","Overseas Study","ANTH","ANTH-OS","100","15719","UNDISTRIBUTED OVERSEAS STUDY","","5","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","6W1","Six Week - First","ANTH","ANTH-X","371","9963","UGRD TEACHING PRACTICUM","Suslak,Daniel Frank","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","4W2","Four Week - Second","ANTH","ANTH-X","480","12317","FIELDWORK IN ARCHAEOLOGY","Alt,Susan M","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","6W1","Six Week - First","ARTH","ARTH-A","102","11568","RENAISSANCE THROUGH MODERN ART","Dusza,Erin Michelle","16","18",""," 3.250"," 2.772","0","43.8","50.0","0.0","0.0","3","2","3","2","3","4","1","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","NS1","Non Standard Session 1","ARTH","ARTH-A","201","14308","ART & CULTURE OF SOUTHRN ITALY","Forstall,Charlotte Lynn","14","14",""," 4.000"," 3.370","7.1","100.0","0.0","0.0","0.0","0","9","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","OVS","Overseas Study","ARTH","ARTH-A","396","12047","FOREIGN STDY IN HISTORY OF ART","","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","OVS","Overseas Study","ARTH","ARTH-A","396","12048","FOREIGN STDY IN HISTORY OF ART","","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","6W2","Six Week - Second","ARTH","ARTH-A","595","11224","MASTERS ESSAY RESEARCH","Rothstein,Bret","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","OVS","Overseas Study","ARTH","ARTH-OS","100","15690","UNDISTRIBUTED OVERSEAS STUDY","","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","OVS","Overseas Study","ARTH","ARTH-OS","100","15698","UNDISTRIBUTED OVERSEAS STUDY","","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","6W2","Six Week - Second","ARTH","ARTH-X","376","11584","PROF PRACTICE HISTORY OF ART","Van Voorhis,Julie","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","NS2","Non Standard Session 2","ASCS","ASCS-X","373","10818","INTERNSHIP: THRY INTO PRACTICE","Good,Kimberly R","1","53","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","NS2","Non Standard Session 2","ASCS","ASCS-X","373","10819","INTERNSHIP: THRY INTO PRACTICE","Good,Kimberly R","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","NS2","Non Standard Session 2","ASCS","ASCS-X","375","12523","FULL-TIME INTERNSHIP","Good,Kimberly R","0","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","6W1","Six Week - First","AST","AST-A","100","13105","THE SOLAR SYSTEM","Lambert,Ryan Adam","30","31",""," 3.733"," 3.338","0","83.3","16.7","0.0","0.0","1","5","10","10","2","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","6W2","Six Week - Second","AST","AST-A","100","13106","THE SOLAR SYSTEM","Kader,Justin Arras","29","32",""," 3.390"," 2.999","0","62.1","27.6","6.9","3.4","3","10","2","6","1","5","2","0","1","1","0","0","1","0","0","2","1","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","6W2","Six Week - Second","AST","AST-A","107","11802","THE ART OF ASTRONOMY","Sun,Qinghui","26","39",""," 3.242"," 2.963","0","42.3","42.3","11.5","3.8","13","4","5","2","5","4","2","2","0","1","0","0","1","0","2","11","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","6W1","Six Week - First","AST","AST-A","107","11832","THE ART OF ASTRONOMY","McGinnis,Navin Michael","21","27",""," 3.214"," 3.037","0","61.9","19.0","9.5","4.8","7","2","4","7","1","2","1","1","1","0","1","0","0","1","2","4","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","6W1","Six Week - First","AST","AST-A","107","13104","THE ART OF ASTRONOMY","Carr,David James","24","35",""," 3.092"," 2.936","0","33.3","41.7","20.8","4.2","11","5","1","2","3","6","1","3","2","0","1","0","0","0","5","6","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","6W1","Six Week - First","AST","AST-A","890","7584","INTRODUCTION TO RESEARCH","Vesperini,Enrico","0","7","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","6W2","Six Week - Second","AST","AST-A","890","7586","INTRODUCTION TO RESEARCH","Vesperini,Enrico","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","6W1","Six Week - First","AST","AST-A","899","7588","RESEARCH","Vesperini,Enrico","0","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","6W2","Six Week - Second","AST","AST-A","899","7590","RESEARCH","Vesperini,Enrico","0","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","1","Regular Academic Session","BIOC","BIOC-B","880","7593","RESEARCH: BIOCHEMISTRY","Bell,Stephen David","0","11","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","6W1","Six Week - First","BIOC","BIOC-G","901","14881","ADVANCED RESEARCH","Bell,Stephen David","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","4W3","Four Week - Third","BIOC","BIOC-G","901","15056","ADVANCED RESEARCH","Bell,Stephen David","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","8W2","Eight Week - Second","BIOC","BIOC-G","901","15075","ADVANCED RESEARCH","Bell,Stephen David","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","6W2","Six Week - Second","BIOL","BIOL-B","364","13211","SUMMER FLOWERING PLANTS","Sheehan,Mark Charles","24","28",""," 3.758"," 3.158","83.3","70.8","29.2","0.0","0.0","4","10","6","1","5","2","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","6W1","Six Week - First","BIOL","BIOL-G","901","14835","ADVANCED RESEARCH","Demas,Gregory","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","6W2","Six Week - Second","BIOL","BIOL-G","901","14836","ADVANCED RESEARCH","Demas,Gregory","6","6",""," 4.000"," 3.977","100","100.0","0.0","0.0","0.0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","6W1","Six Week - First","BIOL","BIOL-L","104","12256","INTRODUCTORY BIOLOGY LECTURES","Holdeman,Richard Brewster","12","18",""," 3.358"," 2.957","0","58.3","16.7","25.0","0.0","6","1","5","1","2","0","0","0","3","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","6W1","Six Week - First","BIOL","BIOL-L","112","9088","FNDTNS OF BIOL:BIOL MECHANISMS","Whitworth,Karen Petree","14","22",""," 3.221"," 3.028","29.4","50.0","28.6","21.4","0.0","8","2","2","3","2","1","1","0","2","1","0","0","0","0","3","5","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","6W1","Six Week - First","BIOL","BIOL-L","211","9718","MOLECULAR BIOLOGY","Walsman,Jason Michael","45","49",""," 3.236"," 3.107","27.1","46.7","40.0","11.1","0.0","5","2","9","10","5","9","4","2","2","1","0","0","0","1","3","1","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","6W1","Six Week - First","BIOL","BIOL-L","311","7594","GENETICS","Hanratty,Pamela","47","52",""," 3.547"," 3.275","67.3","61.7","31.9","6.4","0.0","5","10","16","3","5","5","5","2","1","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","6W2","Six Week - Second","BIOL","BIOL-L","318","9183","EVOLUTION","Smith,Adam Ray","23","25",""," 3.409"," 3.184","75","52.2","39.1","8.7","0.0","2","3","7","2","3","2","4","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","8W2","Eight Week - Second","BIOL","BIOL-L","800","12030","L-800 RESEARCH","Demas,Gregory","1","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
"SU19","4195","6W2","Six Week - Second","BIOL","BIOL-M","250","7597","MICROBIOLOGY","Manzella,Michael Paul","20","23",""," 3.420"," 3.034","15","55.0","35.0","10.0","0.0","3","0","5","6","5","0","2","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","6W2","Six Week - Second","BIOL","BIOL-M","315","11051","MICROBIOLOGY LABORATORY","Kulow,Carl","26","31",""," 3.358"," 3.311","50","38.5","57.7","3.8","0.0","5","1","5","4","5","9","1","1","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","09-06-2019"
"SU19","4195","8W2","Eight Week - Second","BIOL","BIOL-M","800","12031","M-800 RESEARCH","Demas,Gregory","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019"
